character_level,character_exp_rate,dojang_best_floor,dojang_best_time,최소 스탯공격력,최대 스탯공격력,데미지,보스 몬스터 데미지,최종 데미지,방어율 무시,크리티컬 확률,크리티컬 데미지,상태이상 내성,방어력,이동속도,스타포스,STR,DEX,INT,LUK,HP,MP,아이템 드롭률,메소 획득량,버프 지속시간,공격 속도,일반 몬스터 데미지,재사용 대기시간 감소 (초),재사용 대기시간 감소 (%),재사용 대기시간 미적용,속성 내성 무시,상태이상 추가 데미지,무기 숙련도,추가 경험치 획득,공격력,마력,전투력,소환수 지속시간 증가,force_sum,force_mean,force_min
289,0.6636799999999999,77,894,19.215943264779774,19.321303767796646,83.0,421.0,247.88,0.9520000000000001,1.0,108.1,0.74,11.512925464970229,160,340,11.108424891548891,9.268609280100158,8.828054536815424,9.089189170412032,11.639840014492444,10.543972080512768,2.36,1.29,0.4,4,104.0,3,0.05,0.0,0.05,0.0,90,2.08,9.177300517897983,7.661527081358517,19.558648070085177,0,1870.0,143.84615384615384,0.0
292,0.21873,91,888,18.63405109272526,18.72836176266379,101.0,418.0,68.6,0.9012,1.08,121.8,0.8,11.512925464970229,160,410,11.252326641194832,9.312535884290853,8.914760527397261,8.936561204693394,11.256587008798377,9.881599752778099,2.7,1.44,0.7,6,114.0,3,0.06,0.07,0.05,0.06,91,2.72,9.176886995716963,7.7336835707759,19.713559033561715,10,2080.0,160.0,100.0
293,0.9632200000000001,84,851,18.6328307834493,18.72714144164796,119.0,434.0,117.07,0.7918999999999999,1.0,138.35,0.59,11.285849190628305,160,314,8.587278798982926,8.989943046329998,8.589513852995864,11.055340405097962,10.707527418047702,10.152415802824065,2.9,2.54,0.73,6,156.0,5,0.06,0.07,0.05,0.0,91,7.3,9.017968479328726,7.583756300707112,19.344108879850555,10,2080.0,160.0,100.0
290,0.81999,0,0,18.696420540444958,18.84724341181149,125.0,499.0,79.37,0.9606999999999999,1.8,117.35,0.7,10.975653191189254,160,245,9.024251728612985,11.213939746347055,8.553910774351401,8.528133131454572,11.16839081425897,10.581013352193116,3.37,1.18,0.55,4,12.0,5,0.06,0.07,0.05,0.13,86,6.83,9.16711966952162,7.727535110475448,19.566938233633177,10,2050.0,157.69230769230768,70.0
295,0.64126,80,862,19.110735477824203,19.205046148217416,80.0,564.0,101.37,0.9751000000000001,0.89,143.15,0.59,11.258987598482609,168,416,9.247925132303454,9.587200223074012,9.320360017014732,11.547471808722811,10.717634810741579,10.156849882434335,0.26,0.31,0.95,6,12.0,0,0.06,0.0,0.05,0.14,91,1.93,9.29182818882245,7.926602599181384,20.371210396651836,42,2080.0,160.0,100.0
290,0.17733000000000002,84,877,18.807702433022154,18.913062938493834,78.0,575.0,54.0,0.9687,0.88,134.9,0.7,11.512925464970229,160,422,11.532679071457064,9.55867059537935,9.12543586488574,9.194515821629212,11.491855034350937,9.782731351400328,0.23,0.27,0.72,4,12.0,0,0.06,0.0,0.05,0.14,90,1.855,9.26416545867109,8.022240916806537,20.371919520620846,10,2050.0,157.69230769230768,70.0
290,0.05264,90,883,18.768509719425243,18.873870223077336,72.0,506.0,45.2,0.9277,0.83,114.5,0.4,11.512925464970229,160,398,11.429032855927643,9.662816284353703,9.335562336729565,9.215725844252521,11.439924572085738,9.969696552646463,0.4,0.38,0.75,4,59.0,5,0.06,0.07,0.05,0.0,90,1.33,9.414015640094995,8.033334015880062,20.24304652484478,10,2020.0,155.3846153846154,40.0
294,0.27359,81,704,18.354966000669997,18.460326501376915,120.0,379.0,26.5,0.9248000000000001,0.78,71.75,0.95,11.367252084422917,168,250,10.34177474101152,10.42480791339476,9.24483841238375,10.515614464432117,11.219252147465491,11.120682557031186,1.6,1.5,0.8,5,92.0,0,0.06,0.0,0.05,0.0,90,2.58,8.855378246041125,7.404279118037268,19.086760268487826,10,2070.0,159.23076923076923,90.0
291,0.45524000000000003,94,866,18.584372607294213,18.678683271398487,111.0,342.0,36.73,0.9484,1.16,107.45,0.75,11.512925464970229,160,265,11.14293367266909,9.179468708309095,8.655562860681009,8.803273982501045,11.313376362509647,10.567077180853747,3.31,2.58,0.55,5,110.0,0,0.06,0.0,0.05,0.0,91,3.32,9.130105979265577,7.605890001053122,19.35546689615867,10,2060.0,158.46153846153845,80.0
290,0.84789,79,857,19.66017022823181,19.754480900406843,151.0,524.0,126.51,0.9727,1.0,154.4,0.75,11.226376084114381,160,413,9.129889247578555,9.41450495669259,9.042276686928927,11.567082155922183,10.900104028948183,10.116014951387148,1.18,0.54,0.74,5,12.0,5,0.06,0.17,0.05,0.14,91,1.95,9.377463685012241,7.909856667269403,20.367196295428933,10,2060.0,158.46153846153845,80.0
290,0.11605,79,867,18.61963513832114,18.724995638406806,101.0,357.0,39.15,0.9548000000000001,0.72,101.05,0.4,10.877915108339828,160,327,8.536211197252,8.505525386548555,7.9976631270201,8.048468743668883,13.122365377402328,,1.49,0.57,0.66,4,59.0,2,0.06,0.03,0.05,0.06,90,1.69,9.080914824535725,7.7488913372555315,19.740838382156987,0,2010.0,154.6153846153846,30.0
292,0.23528,80,868,17.253602455690213,17.416121345030582,66.0,228.0,61.77,0.8571,1.04,90.4,0.6,10.312114323981872,160,162,7.9865049385539955,8.286017468404763,7.753623546559746,10.656929888879828,10.693920233396923,10.539746870889026,2.45,1.42,0.55,6,106.0,0,0.06,0.07,0.05,0.06,85,2.54,8.407824654360873,6.807934943699926,17.87967819244462,10,2070.0,159.23076923076923,90.0
296,0.0088,92,884,18.3587609562706,18.46412145384252,111.0,437.0,26.5,0.9531999999999999,0.98,95.75,0.77,11.480939319112373,160,271,10.360880753504652,10.431966436539437,9.095826985187422,10.56173268108681,11.228597760331022,10.956090806107662,2.42,1.31,0.55,5,70.0,4,0.06,0.07,0.05,0.06,90,2.22,8.875846177738598,7.502186486602924,19.335009720842894,20,2030.0,156.15384615384616,60.0
293,0.40313000000000004,90,871,18.94351913859602,19.03782981101252,135.0,505.0,64.45,0.9584999999999999,1.1,113.55,0.69,11.399868742677931,160,289,10.367944577774505,10.471298241784776,9.211739392889891,10.54157118232102,11.208856524867436,11.053568953468252,2.49,1.26,0.45,5,12.0,0,0.06,0.03,0.05,0.14,91,2.73,9.07165285220229,7.629489916393995,19.513946535542594,10,2070.0,159.23076923076923,90.0
295,0.06101,85,889,18.6981568093436,18.792467475479434,120.0,415.0,121.51,0.9312999999999999,1.0,166.45,0.75,10.843397150008917,160,288,8.345692873253865,8.818038250394299,8.43750042250699,11.086257149210962,10.784006018522135,10.229223792606835,3.41,2.55,1.04,6,125.0,0,0.06,0.0,0.05,0.0,91,4.07,9.053569596026234,7.475905969367397,19.317404827405134,40,2090.0,160.76923076923077,110.0
295,0.02196,90,818,19.112435565630413,19.274954483361814,126.0,502.0,56.2,0.9773000000000001,0.7,105.8,0.66,11.300932019540705,168,412,9.474165107897397,11.562182186951302,9.21642184229205,9.16282938930513,11.165762283308853,10.377981087054716,0.26,0.31,0.95,5,12.0,5,0.06,0.07,0.05,0.14,85,1.7,9.234447447319416,7.879669914604289,20.359054165953758,12,2080.0,160.0,100.0
292,0.1534,87,878,18.838582587595905,18.943943092060476,66.0,473.0,53.95,0.9373,0.87,110.85,0.57,11.512925464970229,160,419,9.498297406622395,9.771897132148531,9.352447388601012,11.510542628268434,10.956858372958548,10.33744293104392,0.26,0.31,0.78,6,12.0,5,0.06,0.07,0.05,0.14,90,1.58,9.377209824211215,7.85243908535751,20.363888079409836,10,2080.0,160.0,100.0
293,0.77688,60,500,18.24012087447566,18.291414152691726,60.0,320.0,65.08,0.9025,1.03,98.65,0.65,10.24498286663967,160,288,8.767017621311778,8.666474894131992,11.185448647974,9.075436609511382,10.806652517191354,11.498887390666301,2.46,1.23,1.94,4,137.0,4,0.06,0.03,0.15,0.06,95,2.98,7.780303087908373,9.141526055975824,19.32629540080475,10,2080.0,160.0,100.0
290,0.57652,66,877,16.716615728363955,16.810926381453225,175.0,582.0,55.19,0.9725,1.0,156.75,0.69,11.512925464970229,160,417,11.573352420193086,9.450852217451484,9.12052506765382,9.146015161419625,11.439591039705798,10.3786341838451,0.48,0.28,0.61,5,12.0,0,0.06,0.0,0.05,0.14,91,2.01,9.333884558067638,8.015987811027237,20.357732472803043,0,2060.0,158.46153846153845,80.0
292,0.84221,97,861,18.72935171774014,18.83471221577183,176.0,437.0,58.3,0.9133,1.3,125.8,0.94,11.512925464970229,160,296,11.13301113770607,9.052750451401412,8.676075516476429,8.477412321404392,11.250313169745652,,2.48,2.52,0.5,2,106.0,5,0.06,0.07,0.05,0.0,90,4.47,9.01663425631559,7.5411524551363085,19.293766151764725,10,2060.0,158.46153846153845,80.0
290,0.09799,0,0,19.095435164985332,19.246258045960275,103.0,536.0,39.15,0.9453,0.91,139.75,0.75,11.125246246025945,160,408,8.863615758890619,9.12238309321704,8.770283819098399,11.568719615292425,11.086395032699631,10.464331157823805,0.43,0.23,0.3,6,12.0,0,0.06,0.16,0.05,0.14,86,1.22,9.27706400401909,8.009363076630045,20.356600064763075,30,2010.0,154.6153846153846,30.0
291,0.7800499999999999,88,884,19.084580508285107,19.24709942774351,118.0,519.0,73.25,0.9584,1.97,118.35,0.56,11.232523494815737,165,407,9.347490210123416,11.538612704706205,8.964567702601611,9.052750451401412,10.683958561267747,10.027075926780746,0.26,0.31,0.5,4,22.0,1,0.06,0.0,0.05,0.14,85,1.85,9.308646060760307,7.919356190660617,20.349460217267495,10,2080.0,160.0,100.0
290,0.20574,90,897,19.472761037866213,19.567071707629403,71.0,490.0,185.44,0.9462,1.37,146.45,0.5,11.512925464970229,160,411,11.510963541656688,9.47830431356186,9.161360189754465,9.18686701579054,11.426419414826933,10.032540180450741,0.47,0.21,1.02,4,52.0,5,0.06,0.07,0.05,0.14,91,1.62,9.25874951118387,7.919719760924575,20.248737861865955,10,2050.0,157.69230769230768,70.0
291,0.12829000000000002,93,900,18.657070993068146,18.76243149609441,72.0,557.0,73.03,0.965,0.94,104.0,0.9,11.512925464970229,170,394,11.514364429164482,9.38151671766514,9.125544720271467,9.139810605785655,11.280892519810102,,0.26,0.31,1.33,5,13.0,0,0.06,0.07,0.05,0.14,90,1.7,9.1649245084457,7.848933726364071,20.34224801328935,12,2080.0,160.0,100.0
290,0.31103000000000003,76,892,18.252470378326674,18.357830886885388,69.0,379.0,53.95,0.8371999999999999,1.28,101.45,0.72,11.371903228758317,170,340,8.914894908906568,9.115699967822062,8.652248422409102,11.135522894626948,10.76589215785248,10.271354630228974,2.43,1.43,0.55,6,94.0,5,0.06,0.07,0.05,0.0,90,3.6,9.164191715950203,7.633369649679584,19.570039687961454,0,2040.0,156.92307692307693,60.0
293,0.54174,89,861,18.702143534199408,18.85296641034977,151.0,421.0,74.76,0.8763,1.43,144.2,0.54,11.512925464970229,160,260,11.09157484763184,8.980927207648378,8.58316818033977,8.58260632996447,11.343370072825948,10.74849708240532,2.64,2.01,1.07,2,140.0,0,0.06,0.07,0.05,0.0,86,5.49,9.066585468331045,7.569927655242652,19.335214805784787,12,2080.0,160.0,100.0
290,0.040780000000000004,79,885,18.198292644712367,18.292603308570406,76.0,435.0,53.95,0.9381999999999999,1.0,107.45,0.6,11.23453343942554,160,321,8.431853144249223,8.909505512946101,8.568076401730806,11.049492203506839,10.955724259582695,10.385388872723718,2.64,1.39,0.6,6,17.0,5,0.06,0.07,0.05,0.06,91,1.48,9.156412029950626,7.516433302915632,19.52694118744603,10,2020.0,155.3846153846154,40.0
291,0.17914000000000002,61,853,19.104332742613142,19.209693250194643,106.0,592.0,26.5,0.9693,0.95,105.25,0.69,11.512925464970229,160,403,10.87185826927572,10.980927275971437,10.15843980036499,11.082573225354114,11.483908515899735,11.074032830749546,0.25,0.29,0.55,5,12.0,2,0.06,0.0,0.05,0.14,90,1.89,9.118225083068378,7.876638460975463,20.35156963671713,10,2070.0,159.23076923076923,90.0
293,0.31671,59,892,17.899886245661275,18.005246751218912,63.0,361.0,54.0,0.8954000000000001,0.88,106.85,0.84,11.512925464970229,170,267,11.056730061855353,8.990939806940807,8.514188682395938,8.336150816120663,11.440128940185664,10.369859595547814,2.26,1.46,0.69,4,137.0,5,0.06,0.07,0.05,0.06,90,3.0,8.923324744067562,7.471932078245122,19.18331931305232,0,2080.0,160.0,100.0
292,0.05884,88,889,18.797816011602663,18.903176508057438,120.0,443.0,88.76,0.9772,0.9,116.8,0.75,11.136747277486958,160,313,9.004791129062925,9.227885551191932,8.96482339168508,11.266346947396865,11.29254060496562,10.87134554126669,1.46,1.11,0.9,5,12.0,5,0.06,0.17,0.05,0.14,90,2.3,9.137662146478197,7.691200097522863,19.799119132568745,12,2080.0,160.0,100.0
286,0.29606,89,882,19.058577537466263,19.15288821133644,70.0,573.0,56.53,0.9656,0.73,121.45,0.7,11.512925464970229,171,420,11.523608200816694,9.496346040047019,9.190137664658664,9.155250405658222,11.005693376714367,10.392588903827958,0.12,0.1,0.51,5,12.0,3,0.05,0.07,0.05,0.14,91,0.74,9.306559229716726,7.976595409316577,20.382650278007834,10,1930.0,148.46153846153845,0.0
291,0.91242,91,887,19.476271777749076,19.638790698199198,143.0,572.0,78.05,0.9779000000000001,2.0,166.7,0.69,11.326065625733266,160,404,9.57094757444252,11.553952238521827,9.355997944398545,9.223552703448318,11.02023441139972,10.26496594143918,0.25,0.29,0.55,4,12.0,5,0.06,0.03,0.05,0.14,85,1.91,9.542804587199857,8.140898460607852,20.345307660441993,10,2070.0,159.23076923076923,90.0
293,0.36123,80,880,19.45037811166673,19.501671389448433,178.0,376.0,228.09,0.9216,1.03,135.75,0.69,10.317218405061325,160,328,8.746557354543503,8.768107539675803,11.172376931528394,9.251386341412184,11.12164428762842,11.53411928097723,3.46,2.55,2.07,4,106.0,0,0.06,0.07,0.15,0.0,95,7.6,7.874358824729881,9.11943049661634,19.35465282735633,10,2080.0,160.0,100.0
290,0.84965,85,900,18.390577741060504,18.54140061842836,98.0,415.0,61.77,0.9165000000000001,1.4,123.4,0.71,10.711569271188173,160,294,8.403800504061147,8.810310466357958,8.32069157104845,11.066060070163115,10.540223099170111,9.988425949052319,3.22,2.51,0.5,6,118.0,0,0.06,0.0,0.05,0.13,86,6.73,8.944811104165534,7.437206366871292,19.35078921366079,10,2060.0,158.46153846153845,80.0
293,0.56473,84,889,19.011882758790318,19.06317604542661,113.0,499.0,54.0,0.9734999999999999,0.9,108.15,0.55,10.512682309099187,160,444,8.977020214210413,9.156623089470195,11.556061579847363,9.50554408582681,10.569597499027667,11.158020382473765,0.27,0.31,1.98,4,12.0,5,0.06,0.03,0.15,0.14,95,1.97,8.131236549696116,9.32420462812523,20.339654633179332,10,2090.0,160.76923076923077,110.0
294,0.14798,90,890,18.7576683477491,18.85197901072884,169.0,323.0,83.41,0.9127,1.0,109.15,1.06,11.512925464970229,160,324,11.19597934683192,9.109967397829395,8.70251025718999,8.810907036099737,11.298171621429642,,2.85,2.01,0.82,5,110.0,0,0.06,0.17,0.05,0.06,91,6.75,9.066008001086264,7.569411792450712,19.228551137014115,10,2080.0,160.0,100.0
290,0.2614,79,892,18.797807267317385,18.89211793890159,76.0,524.0,53.95,0.9501000000000001,1.0,120.2,0.59,11.512925464970229,160,428,9.346181594887597,9.61059191303146,9.232395362757014,11.460663280307417,10.952541882355893,9.985113621416073,0.46,0.14,0.72,6,12.0,5,0.06,0.06,0.05,0.14,91,1.85,9.324115386235027,7.8551570058813445,20.33301955183114,0,2040.0,156.92307692307693,60.0
291,0.03722,72,873,19.31656603775643,19.410876708287084,132.0,480.0,88.76,0.9732999999999999,1.01,127.75,0.75,11.254608001148352,168,415,9.261413642160184,9.453364978883542,9.184509611941662,11.534716310528351,10.948874857744693,10.567025679591955,0.23,0.28,0.3,5,12.0,5,0.06,0.17,0.05,0.14,91,1.08,9.325185763645223,7.929846429742503,20.331252692111537,10,2050.0,157.69230769230768,70.0
292,0.40964,83,881,18.775284485431385,18.86959514420981,112.0,384.0,143.66,0.9097,1.12,129.75,0.73,10.808231880509911,160,293,8.672486075822272,8.975124239427704,8.500657222776137,11.075799396633869,10.925092799010077,10.834588076063763,2.87,1.9,0.6,6,106.0,0,0.06,0.0,0.05,0.0,91,5.37,9.07829359105585,7.521859252201629,19.305353349632192,40,2060.0,158.46153846153845,80.0
291,0.27159,88,895,18.961846334674195,19.124365256314032,75.0,567.0,61.77,0.9521,1.04,122.1,0.72,11.143816393822718,160,394,9.054388070202297,9.271717651651086,9.024733424190698,11.473539938235936,10.831351060762898,10.209831896443099,0.25,0.3,0.83,6,12.0,0,0.06,0.07,0.05,0.14,85,1.91,9.242323417829233,7.857867559331803,20.3304962234277,10,2070.0,159.23076923076923,90.0
290,0.37709000000000004,92,895,18.818420286580583,18.98093921103958,80.0,456.0,45.2,0.9688,1.74,94.05,0.59,11.512925464970229,160,420,9.505320746909074,11.542027852390762,9.16408698745872,9.041803370152845,11.041961374629368,9.887967740878091,0.42,0.51,0.5,4,12.0,5,0.06,0.27,0.05,0.06,85,1.19,9.402694764470512,7.942717540573791,20.294851080702447,10,2040.0,156.92307692307693,60.0
288,0.58642,0,0,19.067467915123355,19.161778574483527,254.0,395.0,78.71,0.9353,1.0,128.35,0.63,11.512925464970229,160,291,11.119645811725865,8.977398978181862,8.688790784847216,8.724044745953469,11.030735887740569,10.03718768092397,2.61,2.31,0.5,6,147.0,5,0.06,0.07,0.05,0.0,91,6.84,9.125109227613523,7.597396320212795,19.328983117685556,0,1900.0,146.15384615384616,0.0
294,0.73047,92,872,18.27778261437919,18.329075894923395,119.0,322.0,54.0,0.9120999999999999,0.95,97.8,0.45,10.24177956093926,160,296,8.567886305731756,8.459352191726387,11.108889335385756,8.99255742690407,10.576100338123224,11.261896710166482,2.46,1.46,2.01,4,125.0,5,0.06,0.03,0.15,0.06,95,2.85,7.727535110475448,9.011523512653032,19.224684896937955,10,2080.0,160.0,100.0
292,0.56158,96,852,19.05017976421919,19.101473046350993,114.0,481.0,54.0,0.9699,0.9,116.2,0.55,10.711702975923748,160,440,9.410501846898468,9.250330020192342,11.550664311470497,9.667448713236185,10.810919157976958,11.334910620961098,0.24,0.28,2.15,4,12.0,5,0.06,0.0,0.15,0.06,95,1.85,8.145839612936841,9.35755275165657,20.384626723742926,10,2060.0,158.46153846153845,80.0
291,0.83639,72,873,18.912017342403935,19.01737784827283,72.0,522.0,36.73,0.9747,0.7,109.75,0.59,11.512925464970229,160,414,11.524537780298395,9.519074291124575,9.02905827475689,9.179159254492609,11.221623515328044,10.514366634409093,0.25,0.29,0.82,5,12.0,0,0.06,0.0,0.05,0.14,90,1.66,9.292933670280036,7.9269635448629785,20.334906761825188,10,2070.0,159.23076923076923,90.0
285,0.69009,65,870,18.919458249747613,19.081977171958115,72.0,530.0,61.77,0.9416,1.28,126.3,0.7,11.212374272809084,160,417,9.106756055719613,9.469931564261438,9.071423072789514,11.528975963788922,10.880854568917648,9.930178167789173,0.1,0.14,1.13,6,52.0,0,0.06,0.07,0.05,0.07,85,0.83,9.157677719392877,7.9157131993821155,20.278472343328506,10,1960.0,150.76923076923077,0.0
293,0.5276,78,878,19.073589712682775,19.178950218971075,102.0,530.0,67.31,0.9459000000000001,0.91,113.45,0.6,11.512925464970229,170,414,11.576285166572989,9.520541965857834,9.311361486034912,9.196951134857168,11.215906606741333,9.857443614034722,0.26,0.31,0.8,6,12.0,5,0.06,0.17,0.05,0.14,90,1.95,9.310004695089129,7.9157131993821155,20.35710415876271,10,2080.0,160.0,100.0
290,0.55204,0,0,18.600302860533837,18.705663366164632,126.0,293.0,26.5,0.852,0.9,89.45,0.5,11.391277469971598,170,294,10.310983929553371,10.463160481696102,9.26558584620216,10.616143199484116,11.30425171925058,11.05012781021482,2.39,1.49,0.3,5,134.0,5,0.06,0.0,0.035,0.0,90,2.815,9.032528630660057,7.5953872788539725,19.240413028059812,20,2070.0,159.23076923076923,90.0
292,0.09222,86,896,18.868819226119562,19.031338146035097,74.0,607.0,61.77,0.9679000000000001,0.9,128.35,0.71,11.185365396735591,160,406,9.11701821474481,9.361085258668608,9.141097469234023,11.47717392726308,10.987223061973808,10.254742836614135,0.25,0.29,0.98,6,12.0,0,0.06,0.07,0.05,0.14,85,1.79,9.14899674173513,7.836764783264067,20.327441200303813,10,2070.0,159.23076923076923,90.0
290,0.8904900000000001,0,0,18.45151569273747,18.61403460381217,106.0,367.0,73.25,0.9312,1.36,107.3,0.54,10.958147953675056,165,268,9.129889247578555,11.194495483569668,8.763428073953845,8.83608319099221,10.978609422355966,10.667069897311976,2.18,0.48,0.65,4,112.0,1,0.06,0.07,0.05,0.06,85,2.48,9.072686206677387,7.597897950521784,19.443653147173706,0,2050.0,157.69230769230768,70.0
293,0.25076,77,879,18.621870782714254,18.772693653476875,120.0,410.0,74.69,0.8929,1.39,117.05,0.69,11.08248095315105,165,317,9.287671714912506,11.143150807503437,8.871084263978354,8.860782895806315,10.810616442617897,10.535503733091842,2.5,1.45,0.5,4,122.0,6,0.06,0.07,0.05,0.06,86,2.95,9.201501423308978,7.597396320212795,19.47365152971041,12,2080.0,160.0,100.0
290,0.35889000000000004,77,895,18.279686694845353,18.44220561282895,71.0,403.0,61.77,0.9211,1.44,120.9,0.75,11.002999436447073,160,296,8.629449873761905,9.084323531392696,8.526945482858915,11.100601891263528,11.157064475395034,10.78174406709235,2.42,1.41,0.55,6,115.0,0,0.06,0.03,0.05,0.0,85,2.42,8.950792138768174,7.590346945602565,19.36603212682687,10,2040.0,156.92307692307693,60.0
290,0.73154,86,880,18.775202524497622,18.880563024722253,121.0,493.0,45.2,0.9704,0.85,117.8,0.69,11.512925464970229,160,407,11.524152208584695,9.35444071594994,9.045937315684574,9.010547069270189,11.217439689343918,9.729848196125007,0.24,0.17,0.84,5,12.0,0,0.06,0.07,0.05,0.14,90,1.62,8.982561092257445,7.821643126239982,19.96786852076302,10,2060.0,158.46153846153845,80.0
293,0.9741200000000001,94,853,19.1739977935326,19.324820668860635,95.0,590.0,130.59,0.9745,2.03,132.0,0.65,11.506011619326115,160,407,9.636914443294582,11.522410340981443,9.23824732522919,9.272657678041044,11.165578310196713,10.07398953252474,0.37,0.27,0.55,6,12.0,2,0.06,0.07,0.05,0.06,86,2.46,9.218506934642576,7.869019376499023,20.32097046840173,10,2090.0,160.76923076923077,110.0
290,0.76081,80,882,18.69339886789771,18.798759375942463,80.0,582.0,53.95,0.9538,0.87,112.45,0.55,11.512925464970229,160,412,9.251386341412184,9.522593098362169,9.10597935665144,11.485328137778124,10.932892661040537,9.968900691084361,0.23,0.27,0.4,6,12.0,5,0.06,0.07,0.05,0.14,90,1.2,9.190749722211178,7.776954403322442,20.327979373229855,0,2050.0,157.69230769230768,70.0
287,0.04715,75,894,18.569981886616976,18.66429254412482,197.0,398.0,53.95,0.8859999999999999,1.18,107.5,0.73,11.324171263005734,160,293,8.771059915373288,9.119758993744945,8.533853632309345,10.97645719414066,10.920962089744599,10.503696737436805,3.24,1.73,0.53,6,106.0,5,0.06,0.03,0.05,0.0,91,5.13,9.05998249038762,7.45876269238096,19.309805026824552,10,1930.0,148.46153846153845,0.0
291,0.32197000000000003,91,895,17.991947080552745,18.043240354213584,70.0,391.0,68.25,0.9022,1.31,83.85,0.67,10.110501721920453,160,266,8.481773246184977,8.450412157725886,11.07254277195801,8.90557995798965,10.685011843713486,11.69212548817695,2.37,1.43,1.93,4,55.0,0,0.06,0.07,0.15,0.0,95,3.22,7.6953031349635665,8.928242677818302,19.092571064832597,0,2060.0,158.46153846153845,80.0
291,0.40572,83,879,18.222077427766013,18.384596332259978,97.0,568.0,62.19,0.9661,1.74,134.0,0.45,10.849958252911415,160,270,8.999248901686114,11.101462405058427,8.568646473005153,8.65834547117212,11.019317430821303,10.36835300392574,3.15,1.44,0.55,4,19.0,0,0.06,0.0,0.05,0.06,85,1.91,9.048056708918736,7.503840746698951,19.533201450594785,12,2070.0,159.23076923076923,90.0
295,0.08895,96,894,18.602596751855817,18.69690741056864,115.0,360.0,103.06,0.9490000000000001,1.34,166.55,0.75,10.859075917682059,160,288,8.767173396684006,9.075551045627543,8.551401362745974,11.109937286736956,10.81861761108953,10.434850827519666,3.4,2.4,0.5,6,152.0,5,0.06,0.07,0.05,0.0,91,5.075,9.037652264150466,7.5652752818989315,19.252177622313287,32,2080.0,160.0,100.0
292,0.80963,81,878,18.27965853076946,18.430481400238516,74.0,360.0,61.77,0.8819,1.22,93.4,0.8,10.897738825879495,160,229,8.40290404501411,8.778171881033469,8.341648618901306,11.019710525463898,10.953259675784764,10.520671194289035,2.6,1.45,0.55,6,103.0,0,0.06,0.07,0.05,0.06,86,3.73,9.009080614161977,7.3901814282264295,19.10948817139106,0,2080.0,160.0,100.0
290,0.15052,70,872,18.915044278008352,18.96633756294154,64.0,537.0,67.31,0.9726,0.9,133.8,0.55,10.655846592727919,160,438,9.28887424963029,9.114710140960932,11.541483766878189,9.612132074718039,10.787234431334253,11.125688215448855,0.2,0.24,0.45,4,12.0,2,0.06,0.17,0.05,0.13,95,1.38,8.117908942383155,9.416459832284596,20.315244687445922,10,2020.0,155.3846153846154,40.0
291,0.49048,75,892,18.704123714092603,18.809484214686705,81.0,603.0,53.95,0.9647,0.72,116.15,0.59,11.512925464970229,160,428,9.299449547047958,9.550520013385718,9.254357257392957,11.467457276923081,11.044472632617147,10.18806481003443,0.26,0.31,1.05,6,12.0,5,0.06,0.07,0.05,0.14,90,1.95,9.21054035197885,7.843848638152472,20.36687221200521,10,2080.0,160.0,100.0
291,0.31031,83,867,18.144685763936927,18.25004625455577,89.0,321.0,53.95,0.8169,1.06,100.85,0.7,11.260932234926955,160,293,8.633374945705647,9.01942196795671,8.540128162698734,11.017251144971581,11.284530649873318,10.673966076032396,2.43,1.41,0.75,6,91.0,5,0.06,0.07,0.05,0.0,90,1.88,9.066008001086264,7.478169694159785,19.259096408455655,10,2050.0,157.69230769230768,70.0
290,0.33621,89,879,17.967813665687444,18.07317415618023,75.0,442.0,53.95,0.8501000000000001,0.88,97.75,0.59,11.266193378847401,160,290,8.685922794690725,9.093581811365986,8.566173813637858,11.013534218829902,11.047694428762629,10.398092326774568,2.45,1.32,0.55,6,59.0,5,0.06,0.07,0.05,0.06,90,1.48,8.965973184210347,7.356279876550748,19.336031145854836,10,2070.0,159.23076923076923,90.0
291,0.57271,71,869,18.45806559024056,18.50935887114184,110.0,432.0,74.46,0.9652,1.01,121.1,0.7,11.104250209849171,170,269,8.52615293278771,8.472195825485501,11.118014465800593,9.021839764105513,12.080849500776095,11.781210627811278,2.44,1.23,0.38,4,78.0,0,0.06,0.0,0.05,0.06,95,2.23,7.738923757439457,9.099297073182859,19.396603232209273,18,2060.0,158.46153846153845,80.0
289,0.60749,77,885,18.825205389964655,18.93056589561307,61.0,561.0,58.3,0.9741,0.9,145.15,0.64,11.512925464970229,160,403,11.52809975094114,9.447860089234899,9.049232211581426,9.052750451401412,11.460547371874949,,0.12,0.17,0.82,4,12.0,2,0.06,0.06,0.05,0.14,90,0.965,9.362460420037015,7.962415680121064,20.309942087950578,10,1970.0,151.53846153846155,0.0
293,0.38271,90,880,18.94350418717403,19.10602310600061,104.0,488.0,39.15,0.9593,0.91,126.1,0.75,11.15991522635996,160,393,9.200087995511831,9.50159106930499,9.246865146658555,11.448866828669509,10.640101227841237,9.884100838735938,0.23,0.27,0.45,6,12.0,0,0.06,0.0,0.05,0.14,85,1.81,9.23815007261545,7.952615111651,20.179187101222254,32,2050.0,157.69230769230768,70.0
