recent_win_rate,recent_kill_death_rate,recent_assault_rate,recent_sniper_rate,recent_special_rate,ouid
51.666664,51.833332,46.666668,60.666668,48.333332,f490ba66535ff10f1c2d87a0c7c3d9cb
100.0,71.5,77.666664,77.666664,72.0,4253443af73006999fdee1a0bee00f2d
58.333332,44.333332,50.0,51.666668,61.03896,07b7a8900f1bf2754fbdfebc0ee88c5c
50.0,49.666668,46.666668,61.0,49.666668,b9b659592387b4720333f1232376ab43
100.0,59.090908,0.0,61.111111,0.0,73ff95ff65289cdefab1d2fd698df089
75.0,52.968037,50.0,63.636364,0.0,2935eedaca3f5d6453fd894e08be838e
53.333332,49.166668,50.333332,54.333332,50.666668,94ae30ffbed3f35fb0bfb579643e573b
95.0,62.666668,61.333336,81.0,58.666668,d6cf12119bcd66714c95922f560ae8dc
73.333336,55.833332,60.0,0.0,57.333332,48bec16f5cc92d9a112748fe35175b53
55.0,57.833332,62.0,66.666664,57.471264,7005a72ff3cebf6121de204b4ddf42af
65.0,65.0,72.333336,84.666664,72.0,b1c090d0493f9e708e4796f05c2738f8
73.333336,52.166664,49.666668,60.0,100.0,f37d765295f9ebb1611fcbb19962327f
100.0,59.0,53.666668,70.666664,58.666668,0ca2a4083631691d9d35f6737a322ffd
98.333336,43.166668,34.333332,80.0,39.0,5e9587056cd610d14facddd0d83ee712
65.0,55.0,57.0,74.666664,55.0,81d427e54d953e876dc844269d61f060
,,,,,f694d0a11957bc99731e13907764f5e2
95.0,59.666668,60.333336,76.0,60.666668,562fdd34b4014e932cf7998b412425e3
100.0,60.000004,63.0,73.0,59.0,d0a41382c7748a6d96f7505a6686f053
0.0,63.286716,59.701492,75.757576,0.0,9ad5409135350024094186327d717d26
75.0,70.129868,66.666672,82.716049,50.0,a2aa414694cc9a3198d5d6183609ded8
98.333336,62.333332,63.666668,73.0,71.0,c35525f08ec5c2af9e1ab4d9233e02de
75.0,56.122444,59.493671,66.666664,56.410255,88512eae6b2b9af0c1c53303ad00812c
50.0,57.333332,64.333336,75.666664,53.0,5f9e8b0578c0650dcfb1386023b14c8d
77.777779,56.5,0.0,70.333336,0.0,81e2652b7a0bb9151b2cd5db442229fa
83.333328,54.000004,58.333332,63.0,49.333332,e84af445c033ae2b4c68cff984e3e951
50.0,54.000004,51.785713,63.666668,54.705883,26d301c6fc02d9a22c2ab6269c399a97
76.666664,59.833336,0.0,70.0,0.0,dd05440e0b1e6605a136d187812e7318
100.0,57.833332,51.0,68.666664,53.0,061e4c00117da1d0bc28ac3d3a583959
46.666668,42.5,44.333332,44.594593,40.666668,394a4b8701baef2a4e023613fb309b96
50.0,57.666664,56.0,63.333332,58.666668,60cab1d8cc4a48184ad854a3fd878a2a
,,,,,90d0fa0eef2ecd494de03b3288fa7e0e
43.333332,42.333336,39.666668,77.777779,100.0,957e39aaf2d8667291b2852287add228
43.333332,48.5,44.333332,61.0,46.666668,54f98e074e8b2230fc9db61965d93176
48.333332,55.833332,49.116608,68.666664,51.0,ef335cbb91a04867d33af5039cf98e97
50.0,62.333332,62.333332,72.0,56.333332,609978bf310642b749cf0b011879e2e9
100.0,64.166664,62.0,78.333336,63.666668,ee7db77dc862a88e06ff86728bd9737c
98.333336,61.166668,46.0,64.666664,58.666668,f90470ae8e245f7ddd1bc9eb5ce8d7dc
71.666664,62.833332,66.333336,80.333336,62.666668,080a2ecb557c6b24992a9f62b3ca8446
50.0,52.499996,52.666664,60.0,51.666668,1833098c36962cfe60d9f85a0745708d
100.0,58.0,58.999996,0.0,64.976959,a88af2be65e0ba8b2b601a6c7c28f6fa
98.333336,61.666668,57.0,73.666664,55.333332,ff6fb5fa190b6b408a46be54c37f2627
53.333336,66.666672,50.0,77.666664,50.0,063536b196ffc04e1d2beabec0dfe894
70.0,48.5,48.0,54.666668,55.333332,7da3d43e89e91fccfa92694041daf1f9
65.0,53.333336,54.666668,0.0,59.748428,eaba7b4fce4e637d3c7f1e72e52ead01
48.333332,54.166668,58.666664,83.666664,54.333332,0eeb1a96a02e120cb5660652d6accbdd
95.0,65.0,72.666664,77.0,0.0,ec6b0f70f474323660bc4e816c83ce83
0.0,38.251366,39.263802,0.0,0.0,fbf2bb19f450161678db557e07f267a9
60.000004,57.44186,71.428574,66.315788,53.333332,ff0a3be194396e139d9aaf35f2a53c48
51.923077,53.166668,47.236179,100.0,54.333332,99ac226ac4e9885d7ded14e477ebe5df
11.666667,45.333336,42.333336,59.333332,51.546391,2354d5cd6e5c01b2a197525aef874b14
40.0,45.0,40.0,49.333332,46.333332,6c979b69b0201030c178c6cada8ad70c
51.666664,55.0,62.666668,64.333336,61.389961,d2881d87c396594f3b415ab7bc484b23
48.333332,42.333336,39.333336,49.666668,35.0,0664fb9951acb88f50431dd59ca84f6f
100.0,78.666664,0.0,88.666664,0.0,109b9d64b1953906391fe111ce7fdece
60.000004,57.0,61.666668,60.666668,54.333332,bd652cdc1d4de03de68670ca62719b51
100.0,56.833332,60.666668,66.0,48.333332,9a6053c3e3bb782c3cbce6124d8c5af4
33.333336,41.666664,39.0,52.0,40.666668,0ae58240e392aedf81a66bc7928a20c6
50.0,63.5,48.0,62.0,49.333332,0dd339d73862de3ab11ed39680c7dfc2
95.0,59.166664,59.333332,0.0,0.0,047614dc5507d8d986d6fc4a4e533745
77.551018,58.921932,56.0,100.0,0.0,aa2bdc208e4200f5e47e658a45ebb6ba
30.000002,49.5,48.333332,48.666668,44.333332,0c9a6e4fdf320ffc3e8cb7fda7e4ce59
40.0,47.166668,47.0,56.0,44.333332,eb30b64a5db903a10222cd94e6af6644
0.0,0.0,0.0,0.0,0.0,de54a241e3c3fa4544ec473032c471ae
85.0,60.333336,58.333332,75.333336,0.0,d53de16b99922c976294d61a5631b390
100.0,66.833336,64.666664,76.0,68.333336,c73a22b6f14334fa6ab295360002c2fd
41.666664,56.5,56.0,63.666668,50.333332,dd831c84c5923403c493428fbe972528
45.0,45.0,41.666664,52.0,47.5,8a75e746de5b443a2819a666741a2810
58.333332,60.000004,47.666668,74.0,54.0,da784611a27e752ac2bb69eaecd52097
90.0,55.833332,51.0,70.0,56.333332,04d1fd5419e6e82352ccd480ece65748
51.666664,62.333332,59.666668,75.0,0.0,742bab1bd01f243b4e537ef6c7eddaaf
100.0,72.666672,65.779465,84.333336,67.346939,998ec5ccca58432bd6f7fae53ccd7282
70.0,63.833332,57.333332,83.0,0.0,5b806171408c0c03d3c5ea33b9452c2e
51.666664,56.833332,55.333336,71.0,66.666664,ab957544c77edf2180c2683690d03529
100.0,76.5,75.333336,94.0,79.0,3b111174728458ca728f88919f735be2
48.333332,47.666664,42.333336,54.333332,50.666668,4b98e9279df9cbfa3cd3e4f7d471c1ab
46.666668,43.5,33.0,70.270271,37.666668,c900fddb6efadc9a6fe1adb5ccdc6bd7
95.0,58.833332,54.166668,72.333336,0.0,813e99aa1a6bb869047346cf7e716c33
50.0,55.666668,51.666664,65.0,53.0,5d408131705530dc8d65542f49156355
100.0,48.666668,52.0,60.666668,46.666668,11aece3ae32c91a5d48da4f02005a108
51.666664,66.0,60.0,81.333336,69.0,464b7daceba55f87b802acf5e77d7c7f
96.666664,59.833336,57.666664,73.0,67.099564,6b6e604df13b0199a3ac751d07f92405
100.0,66.0,68.666664,81.0,64.333336,be25881a2468c9d111b5e3698ccb1bcc
43.333332,47.0,42.333336,39.666668,43.0,874b67358c3c0007007f356ad01e60a8
62.5,51.898735,56.666668,75.0,0.0,4360cf85c54fc6702245ba2fe96eb290
73.333336,57.333332,60.000004,69.333336,55.333332,bf7d5222ef429a9b6818ff988c1be03d
50.0,64.028778,68.965515,77.906975,0.0,bf652982b913038e6a9dd6f88aedb24b
86.666664,64.0,63.666664,78.0,53.0,e9817aa012d45bf5471ea800b898d425
86.666664,57.166664,54.333332,70.0,54.666668,cab1af0b6ac9a716069bbaf8870c73c3
53.333336,49.666668,47.333332,63.0,52.0,458dce09541d8b4dd645bc4bbccc22ad
48.333332,52.999996,53.666668,66.666664,55.333332,0bc879293cac66c60e75d4de22a1db52
83.333328,58.833332,57.333332,68.333336,57.0,8a899769658d5e33111bc30818ecbda0
50.0,48.0,47.333332,30.333334,45.666668,9067d56638c1546f52ece1404db99c35
50.0,58.0,53.750004,67.0,62.264153,0edf8db49fdf58df2e3936c64e639d4c
100.0,76.166664,0.0,89.333336,73.333336,aa515d5d04402bd2b4eac3fba339f74f
45.0,53.666668,46.666668,59.0,52.0,1e6527c60406b80bfe7efccf8e4a99ba
73.333336,57.833332,58.666668,65.333336,47.666668,297f0ef018b8754e1434ec62740c9070
65.0,50.833332,53.666668,63.333332,49.0,bc10c4aa858abaacce48310f2a007eb4
100.0,76.190475,0.0,88.235291,0.0,5ed87a8d004353c82153666292cbef9b
0.0,0.0,0.0,0.0,0.0,2c82f5dadcdbd97052375e17fbfab8e3
,,,,,86f0cccfaf8edfd27f2ae6bf40549d63
51.666664,55.5,49.666668,64.333336,47.169811,fe1db468c66d4a2f236ec02e34576895
60.000004,56.333332,63.666664,70.0,56.333332,c69b1ec7532c5c4d495f037fee34001f
83.333336,60.5,78.0,70.0,57.666668,f4b52fa433911e56c82a1c9aae7f9273
55.0,56.5,53.333332,67.333336,60.0,321678412158fc4f9c7f4b334129243a
90.0,60.000004,52.333332,72.333336,54.666668,9ab732a986fb6f3d79010c349c79306b
70.0,49.166668,46.0,58.333332,63.513512,290a0881c96db9a29b8dc36da1d02466
50.0,59.833336,52.333332,71.333336,53.0,1fdcd39af6d1e05c095d252aa6b4195e
53.333336,61.166668,67.0,68.333336,56.333332,cc21eb3edce8e8e00eb9f10ea7f3c193
0.0,65.384613,0.0,70.833336,0.0,13ff47a0fa9431b003787acd37e59fc6
83.333328,65.833336,62.0,80.333336,55.333332,302cf3d52b39a070bbf935f877ed4971
66.666672,49.84127,59.259258,59.589043,30.0,14e3eb4e46c747050094146c71491125
35.0,52.999996,55.666668,69.666664,55.333332,1e54053c4dce0398db146f79f3f47ace
66.666672,50.0,41.0,62.5,71.428574,bfb205e04580253c93e529d330032b36
65.0,54.5,0.0,61.333332,0.0,34c790657d152676e77f3316e7275983
100.0,60.000004,0.0,75.333336,55.666668,85f2eb8083a04e3c86cd4fdfd5b8d954
100.0,64.5,59.666668,75.333336,52.0,225f7e878dcb9e69ba93dca8f612504c
50.0,54.000004,55.333336,80.333336,54.666668,a918ac309520c1f6781708a6e68bb130
35.0,43.434341,43.965519,77.777779,45.833332,9034bda6cda258f467572040a15445f9
93.333336,58.499996,46.666668,80.666664,54.666668,42bd97e135f5beb27e8db1b7b0d0ca66
,,,,,b75bcd48b8f95f858171c3ec00286349
100.0,60.166668,57.666664,75.666664,71.0,be2a967ffaf8501027b4fdceebe8c232
95.0,63.0,0.0,67.0,0.0,2c739264096a813f3d670ff0bd326a3e
63.333332,51.0,48.356808,58.333332,46.666668,448d59cb382c4100f083d393680f2ee5
,,,,,7a4be4cd67e5ac38a4b67784d41f99d2
55.0,61.166668,65.333336,69.0,61.0,c02c1e967e4ef17e2229afdc4507c1db
84.615387,51.5,62.5,60.666668,100.0,75933946369cfffce26709dda131a1ce
95.0,58.333332,57.333332,100.0,60.333332,4bc70905956ded382326fe37d33a1f2f
41.666664,60.333336,60.000004,68.333336,63.666668,f0195e57d8b8ec2146f882fc71cda4c1
75.0,70.050766,68.023262,0.0,0.0,b56f0d2691245f2571cf3b9f1db8f115
51.666664,50.166668,51.666664,60.333332,48.666668,05a18cd649ee37f1af1483b77be9636a
42.857143,41.347904,42.0,0.0,50.0,d3957ebda91a02b6a293b0bdf9351d1a
50.0,52.333332,53.333336,61.666668,53.0,dcf10cd5b38307f0be40e5ec8b0552bd
51.666664,55.5,55.0,68.333336,53.333332,aac436fe720a847cdfb4d6b6acaca36d
62.5,61.9403,57.5,69.491524,0.0,74cefc43c05dabb71cbabd7c108fc27f
100.0,67.833336,66.666672,100.0,61.0,07de6556a78d8a90a248686b1e8050d5
93.333336,61.833336,59.333332,69.333336,67.333336,ebfa759b4e5684fefe8ad4b1cf2afd9f
50.0,59.333332,61.666668,62.333332,51.666668,08eda9546e5f1fb347c1c1baf9995fe0
76.92308,57.828808,57.480316,72.727272,50.0,5d9824a4a3caf71975b4582e5c15172c
45.0,35.333332,33.0,30.0,42.666668,c582896d49ae12fa1bcb1fdeef3fc79e
76.666664,63.333332,65.0,77.333336,64.0,32c72276a29b4c933693cbc2a95c25a4
,,,,,a4b7bec52f5633ad0e6f8837fdeb5a97
48.333332,60.000004,60.666668,76.056335,65.0,93be843504a5f52ccb3b206f3382b7a0
65.0,55.666668,55.0,61.0,56.333332,02f7b46afbb4a512444950abcaa82fc5
66.037735,43.097015,43.650795,65.662651,31.404959,a1c86f2664ef0e1154e6c91c68355118
75.0,52.666664,54.666668,63.333332,52.666668,cb9dc495f934fc020a64f5d679079983
56.666668,61.333336,69.666664,69.333336,64.0,1ab75b4f4b2e6b652dc5a52ca36c42f1
21.666666,38.666664,40.0,8.0,29.0,679f72357e5307d22d88d03955075519
51.666664,53.333336,52.666664,55.0,51.0,bf0e9f16bd742d6ff1c140c450752f53
50.0,54.5,56.666668,61.0,57.317074,d7a4b30fe2bf5aee4d4fe5d227453151
100.0,62.333332,67.333336,74.333336,66.176468,165f9d75f76689ecf5a6e5380749af64
80.0,54.639172,0.0,65.333336,0.0,97db329778c3ac87524c8c52c3a9e78a
51.666664,60.000004,65.0,76.333336,63.666668,2b74d979470e71bff7d4b189ee4788c8
46.666668,43.666668,45.333336,59.333332,37.301586,9ca9c9cef7e51b9c477b9a59f92df81f
50.0,47.333332,44.333332,47.666668,57.0,1a7f2212c416e739e262975fc9771b32
93.333336,65.0,46.666668,76.333336,63.636364,2367552c16d60ef3c469e83c1a12f865
93.333336,66.5,66.666664,75.666664,66.333336,8b18c4e0a836f13f380e07895554bfda
0.0,45.5,57.142857,68.888885,43.333332,e850740bb69a6a7ad75c27fba5ebcf1e
58.333332,53.500004,50.0,59.0,50.0,e8eac1a3b5a5a59a602ddc4d1e14bd9d
100.0,66.5,66.0,77.333336,69.666664,0f4b38c4a1c403e99090af70b584f4db
100.0,74.0,67.666664,85.0,57.0,c502d3fd5758722587e8cd9e198e330f
100.0,62.166668,58.823532,75.0,0.0,cbcea67075a87428c839e15efc2d9e30
78.333336,52.166664,53.666668,0.0,59.666668,e46d4a5de0af0d4bdcb1feded8a6db8c
68.333336,53.166668,54.000004,64.333336,58.333332,06aa26986feabc7a6fb3a47842f62505
50.0,54.333336,55.0,74.0,51.0,3f0ac62f6ad7d5694c320da8d2fc7538
55.0,52.666664,50.333332,64.333336,30.434782,0e76d3d63aab916b051ec98c09b33d24
90.0,66.5,70.666664,78.666664,75.0,5798c06fe07f4617c7fa9d7742972654
41.666664,42.833336,42.333336,47.666668,40.666668,ee7e103078c7a3b1c9ffff46368dc8fd
75.609756,50.535332,0.0,58.0,0.0,9ec56da7ab9d01350ee28cfa9ee404f1
40.0,48.666668,51.0,43.666668,42.857143,aa3de16816bef2bc2685d5c9b269128c
100.0,69.166664,73.0,83.0,72.666664,387472745545c752f7933119441c39e2
23.529411,46.913578,0.0,0.0,48.101265,ee2e50222837cd55102dd375873d1364
46.666668,50.0,31.428572,0.0,51.595745,2aba1ddc5b1637c56e73fff004b850a8
50.0,40.666668,37.666668,51.333332,38.666668,273fc7cacbb72e25dddc8703a37c4f68
51.666664,42.166664,44.333332,53.497944,49.0,997f1bbcf0d794553dd5cd3e8ba2f31a
100.0,56.0,58.0,74.666664,0.0,a4ae38c88df1ff2017f150330339a39d
48.333332,37.0,30.666668,28.333334,40.666668,b011e8a735e4bbf067688287a4f5d689
86.666664,60.666668,62.666668,76.666664,52.0,15adce07e64a4eb8f4a84c4b04b264ef
91.666672,67.333336,67.0,80.333336,83.0,238ab45e41be1a196441840ec914cb57
75.0,62.406013,0.0,70.652176,0.0,99fdd03cfedd4e2d1e2a275c5f0ea50f
48.333332,53.833336,54.666668,63.0,51.0,e4f6adb7bd718c5aba0e700080581b13
81.666664,54.333336,51.685394,67.333336,55.033558,988dd6365ec78a8c0d870110a69e8654
96.666664,64.5,65.0,73.0,63.666668,02061ef94e66b0b019e9feaf0476adc4
78.333336,55.5,54.666668,66.08696,0.0,be005cfda14380a5ab1f0e965bdbcb61
46.666668,56.0,50.666664,61.0,52.173912,1dcd6b5f45db490fbf8321ceb43352fc
51.666664,67.0,63.333332,85.333336,62.333332,10706f53ff802d275825ee36c15c7554
,,,,,59c2c01525734e37da87d6f6653295b1
56.666668,52.499996,54.666668,0.0,0.0,6f646e98f6cbe679aacbfe14733691ca
63.333332,58.0,54.333336,41.935482,56.0,e6c831cafc641abaf4336f8b28a58142
53.333336,58.666664,57.333332,69.333336,54.666668,1ef648ff7e16c517cec9b71110978e27
37.5,51.282055,60.000004,56.25,0.0,9cd47aec7dfdd7f51ed31f1520caf251
46.666668,52.833332,55.333336,65.333336,59.677418,07bf9dd59261298e26f3e5b169a778dd
50.0,55.5,55.666668,67.666664,53.666668,3448d8af4b56d5748ba5104f54c330ef
53.333336,51.166664,47.666664,67.333336,48.666668,223dc4b251c64a10660866406caa8daf
50.0,51.666664,59.090908,60.0,0.0,d3315dfb5018f3acb0fc9932d90266c3
48.333332,55.0,57.333332,68.333336,57.333332,58f18738ea6585757975e8f70991bbbd
48.333332,54.333336,47.333332,66.666664,57.142857,34114a81e834c9467e9c9bd5ffbbfee2
80.0,56.666668,57.666664,37.5,63.414635,337a7817d589999370235ce3bfd4cb44
75.0,75.166664,81.481483,88.666664,74.333336,09dc7f714499c12dbf439ac7725247b4
0.0,0.0,0.0,0.0,0.0,741b229d713260f2539035b1fdeeeef3
90.0,66.166672,71.333336,73.333336,65.0,4dc9515741bcc25dac7398682090c42d
41.666664,45.833336,46.333332,68.333336,45.666668,bc0c6b33bb6dec1f7544163c79f9166d
51.666664,57.5,52.0,67.333336,51.0,63a891307be8815c201667d80d639a56
56.666668,53.500004,53.666668,66.666664,0.0,c55e90223e61741aff2c9ce6076ff126
100.0,71.0,68.666664,85.333336,72.0,b53fea4650f6aaa0dce64c16ea2f7f66
59.459461,60.377357,61.5942,75.0,0.0,610f234b3542806e2b0c6e5674aa5a68
58.333332,57.333332,57.666664,67.0,56.666668,4bd46191f5c81da3a8178827bb144913
48.333332,46.666668,48.333332,56.666668,46.0,e1647cc09499823f4b0fafd6323bb2c3
1.666667,45.166664,41.0,38.333332,40.333332,34384d6b88c86036563b9f2f395903e2
82.5,60.580914,91.666672,70.666664,100.0,61638c71abdeafdf22d5d03e78d0eb90
43.333332,50.666664,49.6063,62.333332,50.333332,fb60214fffa137c2fbb198141346ab52
73.333336,57.833332,0.0,0.0,57.666668,2201e38168ca744bc2de0b894831b828
100.0,75.333336,76.333336,100.0,73.666664,3c475d36a9a7687ef34150e8194bc33d
