mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.024564266204833984,0.001376538551189715,0.005009603500366211,0.0004490810585678307,1.0,0.01,3,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.7619047619047619,0.7169811320754716,0.7755102040816326,0.7307692307692307,0.7777777777777778,0.752588621321775,0.024456746018446652,1,0.845771144278607,0.8585858585858586,0.8415841584158416,0.835820895522388,0.8426395939086294,0.8448803301422648,0.007570918864897246
0.024862384796142577,0.0008119249073770853,0.005109357833862305,0.0007388073505124464,1.0,0.01,3,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",0.7142857142857143,0.68,0.7916666666666666,0.7307692307692307,0.7777777777777778,0.7388998778998779,0.04107793856922069,16,0.8374384236453202,0.8432432432432433,0.83,0.845771144278607,0.8426395939086294,0.83981848101516,0.0056069442075587644
0.03246526718139649,0.00132702752574371,0.005217313766479492,0.0005103591467902497,1.0,0.01,3,150,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.8}",0.7,0.7058823529411765,0.782608695652174,0.7450980392156863,0.7547169811320755,0.7376612137882225,0.030966900777360903,22,0.8842105263157894,0.8829787234042553,0.8673469387755102,0.8442211055276382,0.8723404255319149,0.8702195439110216,0.014472132168274813
0.03326182365417481,0.001260451968389687,0.0051078319549560545,0.000494797433745982,1.0,0.01,3,150,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 150, 'subsample': 1.0}",0.6829268292682927,0.7083333333333334,0.7391304347826086,0.7307692307692307,0.7547169811320755,0.7231753618571082,0.025089181452781655,109,0.8541666666666666,0.8461538461538461,0.8393782383419689,0.8527918781725888,0.8631578947368421,0.8511297048143824,0.007993990793560059
0.04177656173706055,0.00040283632659970133,0.00512242317199707,0.00037349087331502645,1.0,0.01,3,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",0.7,0.7058823529411765,0.7555555555555555,0.76,0.7547169811320755,0.7352309779257615,0.02649098271258136,29,0.8829787234042553,0.8972972972972973,0.8795811518324608,0.8601036269430051,0.8817204301075269,0.8803362459169091,0.011887009335340875
0.04077372550964355,0.0019180990914927276,0.005414772033691406,0.0004917920406936497,1.0,0.01,3,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",0.65,0.72,0.7391304347826086,0.7450980392156863,0.7692307692307693,0.7246918486458128,0.04052033200239343,101,0.8783068783068783,0.8804347826086957,0.8617021276595744,0.865979381443299,0.8770053475935828,0.872685703522406,0.0074285779541996624
0.05230693817138672,0.0015425776653795764,0.0054054737091064455,0.0003729948572220653,1.0,0.01,3,250,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 250, 'subsample': 0.8}",0.7,0.72,0.7555555555555555,0.76,0.7547169811320755,0.7380545073375261,0.0238312405626948,19,0.9081081081081082,0.8913043478260869,0.9032258064516129,0.8829787234042553,0.9060773480662984,0.8983388667712724,0.009639738684586691
0.05731267929077148,0.003907359179841927,0.005807161331176758,0.0008748937047873387,1.0,0.01,3,250,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 250, 'subsample': 1.0}",0.65,0.7346938775510204,0.6956521739130435,0.7450980392156863,0.7692307692307693,0.7189349719821039,0.04184886010580438,141,0.8972972972972973,0.8804347826086957,0.8854166666666666,0.8842105263157894,0.9021739130434783,0.8899066371863855,0.008335819783176763
0.03536491394042969,0.0020720748293484997,0.006414175033569336,0.0017290172692533638,1.0,0.01,5,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",0.7317073170731707,0.7169811320754716,0.7916666666666666,0.7450980392156863,0.7547169811320755,0.7480340272326143,0.025250476766630996,3,0.8854166666666666,0.91005291005291,0.8730964467005076,0.8542713567839196,0.8854166666666666,0.8816508093741341,0.01820908690821426
0.039082670211791994,0.004131449503992834,0.006308221817016601,0.0016946574415263181,1.0,0.01,5,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",0.65,0.7346938775510204,0.6808510638297872,0.7450980392156863,0.7547169811320755,0.713071992345714,0.04060478578160844,187,0.9130434782608695,0.9148936170212766,0.9347826086956522,0.8629441624365483,0.9392265193370166,0.9129780771502727,0.027097913222339513
0.04849739074707031,0.0018246235100306796,0.006210613250732422,0.0009769358121649785,1.0,0.01,5,150,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 150, 'subsample': 0.8}",0.717948717948718,0.7058823529411765,0.7391304347826086,0.76,0.7547169811320755,0.7355356973609156,0.020822913187054932,28,0.96045197740113,0.9347826086956522,0.9340659340659341,0.9090909090909091,0.9289617486338798,0.933470635577501,0.016399814544000076
0.05683741569519043,0.007839553769755817,0.0052126884460449215,0.000749961542168007,1.0,0.01,5,150,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 150, 'subsample': 1.0}",0.65,0.7083333333333334,0.6956521739130435,0.76,0.7547169811320755,0.7137404976756905,0.04059135296699654,176,0.96,0.9385474860335196,0.9508196721311475,0.918918918918919,0.96045197740113,0.9457476108969433,0.01559932886952828
0.06324071884155273,0.0022806140285181113,0.006112813949584961,0.0004936515262636609,1.0,0.01,5,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",0.717948717948718,0.72,0.7111111111111111,0.76,0.7547169811320755,0.7327553620383809,0.020371512359208716,43,0.9714285714285714,0.9555555555555556,0.9720670391061452,0.9550561797752809,0.9659090909090909,0.9640032873549288,0.007418974722460344
0.06895055770874023,0.005025565530795301,0.005709981918334961,0.0009307286467544868,1.0,0.01,5,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",0.717948717948718,0.7346938775510204,0.7111111111111111,0.76,0.7547169811320755,0.7356941375485849,0.019353909957280802,27,0.9826589595375722,0.9662921348314607,0.9720670391061452,0.9444444444444444,0.9714285714285714,0.9673782298696387,0.012641431994403467
0.07457160949707031,0.0034277845191102454,0.00550990104675293,0.0008960775133248609,1.0,0.01,5,250,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.8}",0.717948717948718,0.72,0.7111111111111111,0.76,0.7547169811320755,0.7327553620383809,0.020371512359208716,43,0.9714285714285714,0.9555555555555556,0.9886363636363636,0.9767441860465116,0.9714285714285714,0.9727586496191147,0.010653365330948067
0.08209371566772461,0.006403976478907533,0.006409215927124024,0.00086385174854569,1.0,0.01,5,250,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 250, 'subsample': 1.0}",0.717948717948718,0.7346938775510204,0.6818181818181818,0.76,0.7307692307692307,0.7250460016174302,0.025560260972662726,99,0.9826589595375722,0.9720670391061452,0.9886363636363636,0.9942196531791907,0.9826589595375722,0.9840481949993688,0.007374522354969458
0.04280238151550293,0.004950126569766277,0.0063115119934082035,0.0010348533265722947,1.0,0.01,7,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",0.7142857142857143,0.7169811320754716,0.7659574468085106,0.7450980392156863,0.7777777777777778,0.7440200220326322,0.02544495795672319,6,0.918918918918919,0.9148936170212766,0.8923076923076924,0.8629441624365483,0.8900523560209425,0.8958233493410758,0.020118576407389083
0.05041193962097168,0.007840705030678108,0.007326841354370117,0.0020091727433402488,1.0,0.01,7,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",0.6829268292682927,0.7450980392156863,0.723404255319149,0.7450980392156863,0.7307692307692307,0.7254592787576091,0.022859526661412156,92,0.9444444444444444,0.9247311827956989,0.9297297297297298,0.8808290155440415,0.9550561797752809,0.926958110457839,0.02543937048523703
0.05623774528503418,0.0027684147997094222,0.005310487747192383,0.00039413166769687754,1.0,0.01,7,150,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 150, 'subsample': 0.8}",0.7,0.72,0.7391304347826086,0.76,0.7547169811320755,0.7347694831829367,0.022273545503315204,32,0.9714285714285714,0.9398907103825137,0.9508196721311475,0.9392265193370166,0.9497206703910615,0.950217228734062,0.01164442563163833
0.07087831497192383,0.011151687135557585,0.006110095977783203,0.0013960409503117606,1.0,0.01,7,150,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 150, 'subsample': 1.0}",0.7,0.7058823529411765,0.6666666666666666,0.7450980392156863,0.7307692307692307,0.709683257918552,0.027046125307997198,209,0.9770114942528736,0.9613259668508287,0.945054945054945,0.96045197740113,0.9717514124293786,0.9631191591978313,0.010992342782729904
0.08278250694274902,0.006881941519133621,0.006014728546142578,0.0010963901297366266,1.0,0.01,7,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",0.7,0.72,0.7111111111111111,0.76,0.7547169811320755,0.7291656184486373,0.02393423621874698,63,0.9770114942528736,0.9555555555555556,0.9775280898876404,0.9770114942528736,0.9714285714285714,0.971707041075503,0.008379822028425816
0.08499326705932617,0.006277875339327526,0.006214952468872071,0.00024222973760888527,1.0,0.01,7,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",0.631578947368421,0.68,0.6818181818181818,0.7755102040816326,0.7547169811320755,0.7047248628800622,0.05290772392399953,230,0.9826589595375722,0.9720670391061452,0.9775280898876404,0.9941520467836257,0.9885057471264368,0.9829823764882841,0.007800866473987756
0.08578858375549317,0.0028785984954911308,0.006012964248657227,0.0007100078609613708,1.0,0.01,7,250,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 250, 'subsample': 0.8}",0.7,0.72,0.7111111111111111,0.76,0.7547169811320755,0.7291656184486373,0.02393423621874698,63,0.9770114942528736,0.9608938547486033,0.9886363636363636,0.9826589595375722,0.9826589595375722,0.9783719263425971,0.009481030980888351
0.09410738945007324,0.0040827571349861735,0.005813169479370117,0.0006022653666989466,1.0,0.01,7,250,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 250, 'subsample': 1.0}",0.631578947368421,0.68,0.6511627906976745,0.7916666666666666,0.7307692307692307,0.6970355271003986,0.0579173485195896,246,0.9883720930232558,0.9775280898876404,0.9830508474576272,1.0,0.9942196531791907,0.9886341367095428,0.007936836956173896
0.04629645347595215,0.007968009658858154,0.005614519119262695,0.0012442546721464964,1.0,0.01,10,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 100, 'subsample': 0.8}",0.7142857142857143,0.7169811320754716,0.7659574468085106,0.7450980392156863,0.7547169811320755,0.7394078627034917,0.020521735890203917,12,0.9239130434782609,0.91005291005291,0.9015544041450777,0.8629441624365483,0.8947368421052632,0.898640272443612,0.020331760644799926
0.04399371147155762,0.001533955781861485,0.005009794235229492,0.0005438694676052569,1.0,0.01,10,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 100, 'subsample': 1.0}",0.6829268292682927,0.72,0.7083333333333334,0.7450980392156863,0.7307692307692307,0.7174254865173086,0.021086860385954573,154,0.9550561797752809,0.9297297297297298,0.9297297297297298,0.8762886597938144,0.96045197740113,0.9302512552859371,0.029798904628389147
0.05651888847351074,0.001778550969261646,0.00520939826965332,0.00039903377335893676,1.0,0.01,10,150,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 150, 'subsample': 0.8}",0.7,0.72,0.7391304347826086,0.76,0.7547169811320755,0.7347694831829367,0.022273545503315204,32,0.9714285714285714,0.9398907103825137,0.9508196721311475,0.9444444444444444,0.9497206703910615,0.9512608137555478,0.01081709053648518
0.0630277156829834,0.0028311472315058774,0.005416059494018554,0.0007351991621842353,1.0,0.01,10,150,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 150, 'subsample': 1.0}",0.6829268292682927,0.72,0.6666666666666666,0.7450980392156863,0.7307692307692307,0.7090921531839752,0.029562972535151243,213,0.9826589595375722,0.9613259668508287,0.945054945054945,0.96045197740113,0.9772727272727273,0.9653529152234407,0.013370296831319637
0.07546625137329102,0.007840182135031792,0.005714130401611328,0.000927349509445212,1.0,0.01,10,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 200, 'subsample': 0.8}",0.7,0.72,0.7391304347826086,0.76,0.7547169811320755,0.7347694831829367,0.022273545503315204,32,0.9770114942528736,0.9555555555555556,0.9830508474576272,0.9714285714285714,0.9714285714285714,0.9716950080246398,0.009141597431128407
0.09169402122497558,0.015975371634905207,0.006013107299804687,0.002328718632954212,1.0,0.01,10,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 200, 'subsample': 1.0}",0.6153846153846154,0.6530612244897959,0.6511627906976745,0.76,0.7307692307692307,0.6820755722682633,0.05420037820352339,254,0.9883720930232558,0.9666666666666667,0.9830508474576272,0.9941520467836257,0.9885057471264368,0.9841494802115225,0.009420346297172658
0.09620800018310546,0.008294968162406727,0.006515693664550781,0.001310462920637216,1.0,0.01,10,250,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 250, 'subsample': 0.8}",0.7,0.6938775510204082,0.7111111111111111,0.76,0.7547169811320755,0.723941128652719,0.02788906950763639,104,0.9770114942528736,0.9608938547486033,0.9886363636363636,0.9883720930232558,0.9826589595375722,0.9795145530397337,0.010242523551194939
0.11401915550231934,0.010739598201137325,0.0063168048858642575,0.0012110203144273094,1.0,0.01,10,250,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 250, 'subsample': 1.0}",0.6153846153846154,0.6530612244897959,0.6511627906976745,0.75,0.7307692307692307,0.6800755722682632,0.051400226521660645,256,0.9883720930232558,0.9720670391061452,0.9886363636363636,1.0,0.9885057471264368,0.9875162485784402,0.008916146675636748
0.02535548210144043,0.0013252510785984714,0.005811834335327148,0.00039812634956441876,1.0,0.05,3,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.7317073170731707,0.6938775510204082,0.7727272727272727,0.76,0.7547169811320755,0.7426058243905853,0.027748013262337484,9,0.9714285714285714,0.9497206703910615,0.9497206703910615,0.9550561797752809,0.96045197740113,0.957275613877421,0.008117582430469433
0.03107447624206543,0.004534299192019962,0.006922149658203125,0.001395192504434705,1.0,0.05,3,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",0.631578947368421,0.7346938775510204,0.7111111111111111,0.7307692307692307,0.7692307692307693,0.7154767872061105,0.04593593937683224,161,0.9767441860465116,0.945054945054945,0.9555555555555556,0.9497206703910615,0.9545454545454546,0.9563241623187058,0.010875047495247493
0.03427920341491699,0.0015171450357766402,0.0063136577606201175,0.0005151243063216032,1.0,0.05,3,150,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.8}",0.7,0.72,0.7441860465116279,0.76,0.7307692307692307,0.7309910554561718,0.020478889994432644,56,0.9883720930232558,0.9770114942528736,0.9885057471264368,0.9883720930232558,1.0,0.9884522854851644,0.007269898683557955
0.03307180404663086,0.0013837252483227067,0.005813026428222656,0.0005962163225333469,1.0,0.05,3,150,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 150, 'subsample': 1.0}",0.6666666666666666,0.7346938775510204,0.7272727272727273,0.7450980392156863,0.7450980392156863,0.7237658699843574,0.029333125660799042,105,0.9826589595375722,0.9830508474576272,0.9775280898876404,0.9826589595375722,0.9882352941176471,0.9828264301076117,0.00338923811191449
0.042794990539550784,0.0016355864462709534,0.005508136749267578,0.00031948489570960765,1.0,0.05,3,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",0.7,0.72,0.7441860465116279,0.76,0.7307692307692307,0.7309910554561718,0.020478889994432644,56,0.9941520467836257,1.0,0.9942857142857143,1.0,1.0,0.9976875522138681,0.002832473979667181
0.041693496704101565,0.0003699361370925989,0.005112409591674805,0.0007339387171173108,1.0,0.05,3,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",0.717948717948718,0.7346938775510204,0.7272727272727273,0.68,0.7450980392156863,0.7210026723976305,0.02235126470832932,121,1.0,0.9886363636363636,0.9942857142857143,1.0,0.9941520467836257,0.9954148249411408,0.004262973090424687
0.05011663436889648,0.0031377225002267644,0.005714225769042969,0.0016942209059707992,1.0,0.05,3,250,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 250, 'subsample': 0.8}",0.7,0.6938775510204082,0.7142857142857143,0.7346938775510204,0.7450980392156863,0.7175910364145659,0.0196562533769416,152,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.051188182830810544,0.002319463188945401,0.005608844757080078,0.0006640280145579363,1.0,0.05,3,250,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 250, 'subsample': 1.0}",0.7317073170731707,0.7346938775510204,0.6829268292682927,0.6938775510204082,0.7307692307692307,0.7147949611364246,0.02186452754044379,169,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.03047022819519043,0.0008654127239722365,0.005116415023803711,0.0003749735477402858,1.0,0.05,5,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",0.6842105263157895,0.7058823529411765,0.7142857142857143,0.76,0.7307692307692307,0.7190295648623822,0.025393365495239593,140,0.9941520467836257,1.0,0.9942857142857143,0.9942196531791907,1.0,0.996531482849706,0.002832347835447445
0.032758474349975586,0.001790318528134111,0.005412912368774414,0.0007391924274271865,1.0,0.05,5,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",0.6842105263157895,0.6808510638297872,0.7272727272727273,0.76,0.7307692307692307,0.716620709637507,0.030084203517548598,156,0.9883720930232558,0.9942857142857143,1.0,1.0,0.9941520467836257,0.9953619708185192,0.004347488131412656
0.04387021064758301,0.0015906367200986679,0.005208778381347656,0.0009311650752596253,1.0,0.05,5,150,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 150, 'subsample': 0.8}",0.6666666666666666,0.7058823529411765,0.6829268292682927,0.76,0.7307692307692307,0.7092490159290733,0.03333535789493979,210,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04548635482788086,0.003017478599093844,0.00811767578125,0.004760762079553433,1.0,0.05,5,150,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 150, 'subsample': 1.0}",0.6666666666666666,0.6808510638297872,0.7272727272727273,0.76,0.7450980392156863,0.7159776993969734,0.03627393905120839,158,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05319209098815918,0.0027177588120043997,0.005514812469482422,0.00031940991054311854,1.0,0.05,5,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",0.7,0.7058823529411765,0.6829268292682927,0.7346938775510204,0.7307692307692307,0.710854458105944,0.01942889411544308,205,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.057606744766235354,0.0028995425500886766,0.004813241958618164,0.00050811057866212,1.0,0.05,5,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",0.7,0.6808510638297872,0.7142857142857143,0.76,0.7450980392156863,0.7200469634662376,0.028966162359277795,132,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06161732673645019,0.0014635195744756083,0.005817127227783203,0.00024732244860875633,1.0,0.05,5,250,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.8}",0.7317073170731707,0.7058823529411765,0.6829268292682927,0.7346938775510204,0.7450980392156863,0.7200616832098693,0.022612349747410988,130,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06583747863769532,0.0019672901766700376,0.005606985092163086,0.0005846094267948052,1.0,0.05,5,250,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 250, 'subsample': 1.0}",0.7,0.6938775510204082,0.6829268292682927,0.76,0.7307692307692307,0.7135147222115863,0.028151321532710268,181,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.03587746620178223,0.002402302981273376,0.0053065776824951175,0.0006801608400402942,1.0,0.05,7,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",0.6842105263157895,0.68,0.6976744186046512,0.76,0.7307692307692307,0.7105308351379342,0.030485960462708683,206,1.0,1.0,1.0,0.9942196531791907,1.0,0.9988439306358382,0.0023121387283237204
0.040287017822265625,0.0009229266406023901,0.005712747573852539,0.00024288546817164978,1.0,0.05,7,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",0.631578947368421,0.7083333333333334,0.6818181818181818,0.76,0.68,0.6923460925039872,0.04192505670900599,248,0.9941520467836257,1.0,1.0,1.0,1.0,0.9988304093567251,0.0023391812865497298
0.04940156936645508,0.0029139090486343753,0.005915212631225586,0.000374767931062659,1.0,0.05,7,150,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 150, 'subsample': 0.8}",0.6666666666666666,0.7058823529411765,0.6829268292682927,0.76,0.7450980392156863,0.7121147776183644,0.03560112443015576,194,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05020456314086914,0.0012424167197353645,0.005510807037353516,0.000310946567494411,1.0,0.05,7,150,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 150, 'subsample': 1.0}",0.631578947368421,0.7083333333333334,0.6829268292682927,0.7083333333333334,0.7058823529411765,0.6874109592489115,0.029509336935613917,253,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.058619213104248044,0.002953556461443899,0.005609846115112305,0.0006615355353454041,1.0,0.05,7,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",0.7,0.7058823529411765,0.6829268292682927,0.76,0.7450980392156863,0.7187814442850311,0.028969691503015826,145,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06704196929931641,0.005693769198780919,0.006209325790405273,0.0017562506883431143,1.0,0.05,7,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",0.631578947368421,0.7083333333333334,0.6829268292682927,0.723404255319149,0.7058823529411765,0.6904251436460745,0.0321445171644208,251,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.07244987487792968,0.006002024990061377,0.00590982437133789,0.0004894265186379573,1.0,0.05,7,250,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 250, 'subsample': 0.8}",0.7317073170731707,0.7058823529411765,0.6829268292682927,0.7346938775510204,0.7450980392156863,0.7200616832098693,0.022612349747410988,130,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.07896475791931153,0.007016607209501191,0.005416059494018554,0.0005796488980981138,1.0,0.05,7,250,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 250, 'subsample': 1.0}",0.631578947368421,0.6666666666666666,0.7142857142857143,0.723404255319149,0.7058823529411765,0.6883635873162255,0.034356844818494076,252,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.03646893501281738,0.0032173852919219173,0.005622053146362304,0.0007381224906383205,1.0,0.05,10,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 100, 'subsample': 0.8}",0.6666666666666666,0.7058823529411765,0.6976744186046512,0.76,0.7450980392156863,0.7150642954856361,0.033616334317616695,163,0.9941520467836257,1.0,1.0,0.9942196531791907,1.0,0.9976743399925633,0.0028484203987048703
0.04008383750915527,0.00195959212708277,0.005216550827026367,0.0006784410264814883,1.0,0.05,10,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 100, 'subsample': 1.0}",0.631578947368421,0.7083333333333334,0.6976744186046512,0.7346938775510204,0.68,0.6904561153714852,0.03436431197331712,250,0.9941520467836257,1.0,1.0,1.0,1.0,0.9988304093567251,0.0023391812865497298
0.05090985298156738,0.001632095629925858,0.006614303588867188,0.0007994870642800004,1.0,0.05,10,150,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 150, 'subsample': 0.8}",0.6666666666666666,0.7058823529411765,0.7142857142857143,0.76,0.7450980392156863,0.7183865546218489,0.032537058891907195,148,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05561847686767578,0.006052214406338753,0.005813789367675781,0.0005133627915103267,1.0,0.05,10,150,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 150, 'subsample': 1.0}",0.6666666666666666,0.7083333333333334,0.6976744186046512,0.7083333333333334,0.68,0.6922015503875969,0.01643976427471176,249,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05892257690429688,0.0022638531428865833,0.006112480163574218,0.0004904938463586899,1.0,0.05,10,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 200, 'subsample': 0.8}",0.6666666666666666,0.7058823529411765,0.7142857142857143,0.76,0.7450980392156863,0.7183865546218489,0.032537058891907195,148,1.0,1.0,1.0,1.0,1.0,1.0,0.0
