mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.15638604164123535,0.0027293728645766324,0.009721899032592773,0.0004005552642008389,10,log2,1,2,150,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 150}",0.6842105263157895,0.7407407407407407,0.7441860465116279,0.7083333333333334,0.7307692307692307,0.7216479755341445,0.022514608255958656,79,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.20757765769958497,0.002015840466634704,0.012431859970092773,0.0006649631373678135,10,log2,1,2,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.6842105263157895,0.7450980392156863,0.7111111111111111,0.7346938775510204,0.7307692307692307,0.7211765569925677,0.02151639041198809,85,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.25971274375915526,0.0018312034037417742,0.015540456771850586,0.0017954318408707616,10,log2,1,2,250,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 250}",0.6666666666666666,0.7307692307692307,0.7272727272727273,0.7083333333333334,0.7307692307692307,0.7127622377622378,0.024509079008436997,112,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.15466408729553222,0.005430425016469286,0.009924077987670898,0.0004907466767416955,10,log2,1,5,150,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 150}",0.75,0.7307692307692307,0.7272727272727273,0.7346938775510204,0.7407407407407407,0.7366953152667438,0.008016102519598566,15,0.9942196531791907,0.9885057471264368,0.9942857142857143,1.0,1.0,0.9954022229182684,0.004300826647244971
0.20698862075805663,0.003670413845904112,0.012391090393066406,0.0006486828976716075,10,log2,1,5,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.7317073170731707,0.7307692307692307,0.7272727272727273,0.76,0.7407407407407407,0.7380980031711738,0.011818797730325136,10,1.0,1.0,0.9942857142857143,0.9942196531791907,1.0,0.997701073492981,0.002815675946196818
0.2637032508850098,0.0036219918973467674,0.014937543869018554,0.0002008309160931129,10,log2,1,5,250,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 250}",0.6842105263157895,0.7169811320754716,0.7272727272727273,0.7083333333333334,0.7307692307692307,0.7135133899533106,0.016640910101944573,109,1.0,1.0,0.9942857142857143,0.9942196531791907,1.0,0.997701073492981,0.002815675946196818
0.15614418983459472,0.005077605521099322,0.010121488571166992,0.0001971311711106752,10,log2,2,2,150,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 150}",0.75,0.7169811320754716,0.7272727272727273,0.7346938775510204,0.7843137254901961,0.742652292477883,0.023445851133725562,4,0.9883720930232558,0.9775280898876404,0.9886363636363636,0.9883720930232558,0.9941520467836257,0.9874121372708282,0.005412255226818288
0.21006059646606445,0.008637180584900888,0.01252446174621582,0.00044846398091247496,10,log2,2,2,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.717948717948718,0.72,0.7272727272727273,0.7083333333333334,0.7307692307692307,0.720864801864802,0.007815988116452269,87,0.9826589595375722,0.9830508474576272,0.9942857142857143,1.0,1.0,0.9919991042561828,0.007753281291575911
0.2572023868560791,0.002331716073248428,0.014446830749511719,0.0006644807085512534,10,log2,2,2,250,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 250}",0.6486486486486487,0.76,0.7111111111111111,0.72,0.7547169811320755,0.7188953481783671,0.03992291368633482,93,0.9883720930232558,0.9886363636363636,0.9942857142857143,0.9883720930232558,0.9942196531791907,0.9907771834295561,0.00283945120957004
0.15637788772583008,0.00421669963517209,0.010126829147338867,0.0004906727806038347,10,log2,2,5,150,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 150}",0.6486486486486487,0.7307692307692307,0.7272727272727273,0.76,0.7547169811320755,0.7242815175645363,0.03993368515090016,66,0.9826589595375722,0.9828571428571429,0.9886363636363636,0.9770114942528736,0.9942196531791907,0.9850767226926287,0.005866587502729294
0.2138458251953125,0.0078036584957596015,0.013327312469482423,0.0016007406313139631,10,log2,2,5,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.717948717948718,0.7169811320754716,0.7272727272727273,0.7450980392156863,0.7692307692307693,0.7353062771486745,0.019740230466478048,19,0.9826589595375722,0.9717514124293786,0.9885057471264368,0.9767441860465116,1.0,0.9839320610279799,0.00980562901370927
0.267008638381958,0.014360075686447378,0.015282535552978515,0.0008968588441810189,10,log2,2,5,250,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 250}",0.7,0.7307692307692307,0.7272727272727273,0.7346938775510204,0.7547169811320755,0.7294905633450106,0.017548183648032508,40,0.9770114942528736,0.9662921348314607,0.9942857142857143,0.9824561403508771,1.0,0.9840090967441851,0.012054764275045364
0.15736865997314453,0.0032339798204780675,0.009921503067016602,0.0004877312130789053,15,sqrt,1,2,150,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 150}",0.7,0.7307692307692307,0.7272727272727273,0.7346938775510204,0.7777777777777778,0.7341027226741511,0.025014462223469754,23,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.21601881980895996,0.008194028647817425,0.013356971740722656,0.001287395364393971,15,sqrt,1,2,200,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.6666666666666666,0.7450980392156863,0.7272727272727273,0.7346938775510204,0.7547169811320755,0.7256896583676351,0.030940479419709416,60,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.2823041915893555,0.02236400878065074,0.017565441131591798,0.0017512388714309808,15,sqrt,1,2,250,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 250}",0.6829268292682927,0.7307692307692307,0.7272727272727273,0.72,0.7307692307692307,0.7183476036158962,0.018141737203237644,94,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.19083142280578613,0.020788129768928937,0.013151979446411133,0.0026376271547411453,15,sqrt,1,5,150,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 150}",0.6666666666666666,0.7307692307692307,0.7272727272727273,0.7346938775510204,0.7169811320754716,0.7152767268670233,0.025007160548033033,105,1.0,0.9886363636363636,0.9942857142857143,1.0,1.0,0.9965844155844156,0.004548718679574116
0.23524608612060546,0.02271861360126855,0.01290130615234375,0.000927506986784558,15,sqrt,1,5,200,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.7317073170731707,0.6938775510204082,0.7272727272727273,0.7346938775510204,0.7547169811320755,0.7284536908098804,0.01967836655106613,47,1.0,0.9886363636363636,0.9942857142857143,0.9883720930232558,1.0,0.9942588341890668,0.005141762128806045
0.27362909317016604,0.0035202395535545643,0.016625022888183592,0.0023418865859571956,15,sqrt,1,5,250,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 250}",0.7,0.7058823529411765,0.7272727272727273,0.7346938775510204,0.7777777777777778,0.7291253471085403,0.02753188102410332,45,0.9942196531791907,1.0,0.9942857142857143,0.9941520467836257,1.0,0.996531482849706,0.002832347835447445
0.1669926643371582,0.012949525686065735,0.010081624984741211,0.0009861267808171793,15,sqrt,2,2,150,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 150}",0.6666666666666666,0.7450980392156863,0.7272727272727273,0.6938775510204082,0.7450980392156863,0.7156026046782349,0.03079888655125099,104,0.9883720930232558,0.9828571428571429,0.9942857142857143,0.9883720930232558,1.0,0.9907774086378737,0.005859455544685056
0.24856576919555665,0.023975412816936784,0.01242513656616211,0.0008605047721752656,15,sqrt,2,2,200,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.6842105263157895,0.7450980392156863,0.7111111111111111,0.7083333333333334,0.7307692307692307,0.7159044481490302,0.02077512966215172,103,0.9883720930232558,0.9828571428571429,0.9886363636363636,0.9883720930232558,1.0,0.9896475385080036,0.005613535944993312
0.26263961791992185,0.007703759668751952,0.016130447387695312,0.0008042856745982689,15,sqrt,2,2,250,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 250}",0.7,0.7307692307692307,0.7272727272727273,0.7058823529411765,0.7547169811320755,0.7237282584230419,0.019513821134784934,72,0.9883720930232558,0.9886363636363636,1.0,1.0,1.0,0.995401691331924,0.00563237497029904
0.16356401443481444,0.013303391174196226,0.010689353942871094,0.001097245379235982,15,sqrt,2,5,150,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 150}",0.717948717948718,0.7307692307692307,0.7272727272727273,0.72,0.7692307692307693,0.7330442890442891,0.018686775575774393,25,0.9714285714285714,0.9885057471264368,0.9886363636363636,0.9767441860465116,0.9883720930232558,0.9827373922522279,0.007261261366601359
0.2177919864654541,0.011650985528898062,0.012333536148071289,0.0012128141938281892,15,sqrt,2,5,200,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.7,0.7450980392156863,0.7272727272727273,0.72,0.7547169811320755,0.7294175495240978,0.019207403354885397,43,0.9770114942528736,0.9717514124293786,0.9830508474576272,0.9882352941176471,0.9942196531791907,0.9828537402873435,0.007944526056639433
0.25690932273864747,0.0035121163766637896,0.014531087875366212,0.0004458782212527999,15,sqrt,2,5,250,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 250}",0.717948717948718,0.72,0.7272727272727273,0.7450980392156863,0.7547169811320755,0.7330072931138414,0.01446604507588351,26,0.9826589595375722,0.9717514124293786,0.9886363636363636,0.9826589595375722,0.9942196531791907,0.9839850696640156,0.007477442621856668
0.1596207618713379,0.0026949218202322925,0.010923099517822266,0.0009161180636909427,15,log2,1,2,150,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 150}",0.6666666666666666,0.72,0.7272727272727273,0.7083333333333334,0.7307692307692307,0.7106083916083917,0.02327407531135589,117,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.21102709770202638,0.003926089141347541,0.012731552124023438,0.0009331278969191724,15,log2,1,2,200,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.7,0.7307692307692307,0.7272727272727273,0.6938775510204082,0.7450980392156863,0.7194035096556104,0.019387541375085058,90,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.26367664337158203,0.0028633203024804334,0.014628219604492187,0.0003795788332472818,15,log2,1,2,250,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 250}",0.717948717948718,0.6923076923076923,0.7441860465116279,0.7083333333333334,0.7450980392156863,0.7215747658634115,0.020540982231638243,80,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.15655164718627929,0.003335325352894813,0.009519577026367188,0.0006348711529858892,15,log2,1,5,150,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 150}",0.65,0.72,0.7272727272727273,0.72,0.7407407407407407,0.7116026936026936,0.03171907033570459,116,1.0,0.9942857142857143,0.9942857142857143,0.9941520467836257,1.0,0.9965446950710108,0.0028216668303822977
0.2066439151763916,0.0010290059875044067,0.012524271011352539,0.0008913286101835638,15,log2,1,5,200,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.6666666666666666,0.7547169811320755,0.7272727272727273,0.72,0.7450980392156863,0.7227508828574312,0.03064206447140399,75,1.0,0.9942857142857143,1.0,1.0,1.0,0.9988571428571429,0.0022857142857142685
0.26735448837280273,0.009796688089341232,0.01573019027709961,0.0018057040695449982,15,log2,1,5,250,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 250}",0.7,0.7450980392156863,0.7272727272727273,0.7346938775510204,0.7692307692307693,0.7352590826540406,0.022619393421482458,20,1.0,0.9942857142857143,1.0,1.0,1.0,0.9988571428571429,0.0022857142857142685
0.15992441177368164,0.0029929102764274015,0.010221099853515625,0.00039919933167367955,15,log2,2,2,150,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 150}",0.6842105263157895,0.6923076923076923,0.7111111111111111,0.7083333333333334,0.7547169811320755,0.7101359288400004,0.024419840574359076,118,0.9883720930232558,0.9717514124293786,0.9942857142857143,0.9941520467836257,1.0,0.9897122533043948,0.009704162798259365
0.2106564998626709,0.00639987546134447,0.012925243377685547,0.0010223295327906282,15,log2,2,2,200,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.7,0.7058823529411765,0.7272727272727273,0.7083333333333334,0.7547169811320755,0.7192410789358625,0.019953448847700596,91,0.9883720930232558,0.9886363636363636,0.9942857142857143,0.9826589595375722,1.0,0.9907906260965813,0.005893086782730519
0.26158819198608396,0.006098172353456723,0.014734125137329102,0.00024549615511537025,15,log2,2,2,250,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 250}",0.7,0.7692307692307693,0.7272727272727273,0.6938775510204082,0.7307692307692307,0.7242300556586272,0.026778547453936485,68,0.9883720930232558,0.9828571428571429,0.9942857142857143,0.9826589595375722,1.0,0.9896347819407371,0.0067121053350482586
0.15735864639282227,0.0027815217211957007,0.01022195816040039,0.0007511355142450113,15,log2,2,5,150,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 150}",0.6486486486486487,0.7307692307692307,0.7272727272727273,0.72,0.7692307692307693,0.7191842751842751,0.03919241211557848,92,0.9883720930232558,0.9717514124293786,0.9942857142857143,0.9883720930232558,1.0,0.9885562625523209,0.009447291341142442
0.20621876716613768,0.004182147802497694,0.013831901550292968,0.003130321632790943,15,log2,2,5,200,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.717948717948718,0.7692307692307693,0.7272727272727273,0.72,0.7547169811320755,0.737833839116858,0.020473439622035457,11,0.9826589595375722,0.9662921348314607,0.9830508474576272,0.9826589595375722,0.9942196531791907,0.9817761109086846,0.008919406438437274
0.2586081504821777,0.0016472315467323142,0.014935302734375,0.0008010659101674819,15,log2,2,5,250,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 250}",0.6666666666666666,0.7346938775510204,0.7272727272727273,0.7346938775510204,0.7547169811320755,0.7236088260347021,0.029897517400539652,73,0.9883720930232558,0.9717514124293786,0.9886363636363636,0.9942196531791907,0.9942196531791907,0.987439835089476,0.008250566739802985
0.1536715030670166,0.001208154856018255,0.009821748733520508,0.0004038120073357409,20,sqrt,1,2,150,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 150}",0.65,0.76,0.7555555555555555,0.7346938775510204,0.7307692307692307,0.7262037327751614,0.03975840137123591,58,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.21248769760131836,0.00295657266931599,0.012326955795288086,0.00039894876565636794,20,sqrt,1,2,200,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.6842105263157895,0.7692307692307693,0.7272727272727273,0.7346938775510204,0.7307692307692307,0.7292354262279075,0.02706609875256961,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.2626452922821045,0.007289892225160931,0.014940500259399414,0.0004908571295157244,20,sqrt,1,2,250,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 250}",0.6842105263157895,0.7307692307692307,0.7111111111111111,0.7083333333333334,0.7547169811320755,0.7178282365323081,0.02363756421829773,95,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.16369247436523438,0.006223126418581608,0.011107110977172851,0.0019631741580514368,20,sqrt,1,5,150,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 150}",0.7,0.7407407407407407,0.7272727272727273,0.76,0.7346938775510204,0.7325414691128976,0.019557805032230202,30,0.9942196531791907,1.0,0.9942857142857143,0.9941520467836257,1.0,0.996531482849706,0.002832347835447445
0.20952367782592773,0.004034818392593768,0.012032747268676758,0.0003001675708000875,20,sqrt,1,5,200,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.6842105263157895,0.7407407407407407,0.7272727272727273,0.7346938775510204,0.7407407407407407,0.7255317225242036,0.021246392204729625,61,0.9942196531791907,1.0,0.9942857142857143,1.0,1.0,0.997701073492981,0.002815675946196818
0.2629791259765625,0.010395568509471513,0.015788459777832033,0.0026266300022175933,20,sqrt,1,5,250,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 250}",0.6842105263157895,0.7450980392156863,0.7441860465116279,0.72,0.7407407407407407,0.7268470705567689,0.02320141933311545,52,0.9942196531791907,0.9942196531791907,1.0,1.0,1.0,0.9976878612716764,0.002831780049460347
0.15506553649902344,0.002659735541269508,0.009855413436889648,0.0007830206350584968,20,sqrt,2,2,150,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 150}",0.7,0.72,0.7111111111111111,0.6938775510204082,0.7547169811320755,0.715941128652719,0.021374242827414427,102,0.9882352941176471,0.9772727272727273,0.9942857142857143,0.9826589595375722,0.9942196531791907,0.9873344696785704,0.006627761211988823
0.2211759090423584,0.015246678077521312,0.014774322509765625,0.0031988107328579933,20,sqrt,2,2,200,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.717948717948718,0.7407407407407407,0.7555555555555555,0.7450980392156863,0.7547169811320755,0.7428120069185551,0.013651561584878796,3,0.9826589595375722,0.9886363636363636,1.0,0.9941520467836257,1.0,0.9930894739915124,0.006712162452972885
0.26244750022888186,0.00798061797393641,0.014193153381347657,0.00024040229469583918,20,sqrt,2,2,250,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 250}",0.7,0.7307692307692307,0.7272727272727273,0.7346938775510204,0.7547169811320755,0.7294905633450106,0.017548183648032508,40,0.9883720930232558,0.9942857142857143,1.0,0.9941520467836257,1.0,0.9953619708185191,0.004347488131412656
0.1656707763671875,0.012097628269229513,0.009823989868164063,0.00040183510092657376,20,sqrt,2,5,150,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 150}",0.7,0.6923076923076923,0.7441860465116279,0.72,0.7307692307692307,0.7174525939177101,0.019159116335617277,96,0.9883720930232558,0.9717514124293786,0.9942857142857143,0.9826589595375722,0.9942196531791907,0.9862575664910223,0.008434401953480858
0.20593552589416503,0.004054171683846481,0.012527847290039062,0.0006342659206108295,20,sqrt,2,5,200,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.6842105263157895,0.7307692307692307,0.7555555555555555,0.76,0.7547169811320755,0.7370504587545301,0.028329272313432758,14,0.9883720930232558,0.9828571428571429,0.9942857142857143,0.9883720930232558,0.9942196531791907,0.9896213392737119,0.004284307892213043
0.2630681037902832,0.005922438979246811,0.015340089797973633,0.0009309776052539657,20,sqrt,2,5,250,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 250}",0.7,0.7307692307692307,0.7272727272727273,0.7346938775510204,0.7547169811320755,0.7294905633450106,0.017548183648032508,40,0.9826589595375722,0.9717514124293786,0.9886363636363636,0.9826589595375722,1.0,0.9851411390281773,0.009215308490542968
0.15690717697143555,0.002244042613093253,0.009921073913574219,0.001284676517992347,20,log2,1,2,150,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 150}",0.6842105263157895,0.7307692307692307,0.7272727272727273,0.7346938775510204,0.7547169811320755,0.7263326686081687,0.0231102603959456,54,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.22651224136352538,0.010697839515044797,0.014131784439086914,0.0007318228672469133,20,log2,1,2,200,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.6842105263157895,0.7307692307692307,0.7272727272727273,0.7346938775510204,0.7547169811320755,0.7263326686081687,0.0231102603959456,54,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.30170955657958987,0.04213161351477394,0.025670385360717772,0.019295403962987682,20,log2,1,2,250,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 250}",0.6842105263157895,0.72,0.7272727272727273,0.7346938775510204,0.6923076923076923,0.7116969646894459,0.01985875602621954,115,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.18916664123535157,0.03455813796731985,0.012027978897094727,0.0013810394085014225,20,log2,1,5,150,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 150}",0.75,0.7407407407407407,0.7142857142857143,0.7083333333333334,0.7547169811320755,0.7336153538983728,0.018853763384775117,24,1.0,0.9942857142857143,0.9942857142857143,0.9941520467836257,0.9942196531791907,0.9953886257068489,0.0023062187355518764
0.2467115879058838,0.03168691081625576,0.01213088035583496,0.00020044266116868748,20,log2,1,5,200,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.7,0.7169811320754716,0.7272727272727273,0.7346938775510204,0.7407407407407407,0.7239376955279919,0.014356651832042048,70,0.9942196531791907,0.9942857142857143,0.9942857142857143,1.0,1.0,0.9965582163501239,0.0028103081096223443
0.28248772621154783,0.00923368329560416,0.01532750129699707,0.0006831138473105383,20,log2,1,5,250,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 250}",0.6829268292682927,0.7058823529411765,0.7272727272727273,0.6938775510204082,0.7547169811320755,0.7129352883269361,0.025552772346897828,111,0.9942196531791907,1.0,0.9942857142857143,0.9942196531791907,1.0,0.9965450041288191,0.0028210954472610785
0.16651325225830077,0.009283981878374009,0.011927175521850585,0.0010693994257038372,20,log2,2,2,150,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 150}",0.6842105263157895,0.7547169811320755,0.7272727272727273,0.72,0.7777777777777778,0.7327956024996739,0.031807804563632205,27,0.9883720930232558,0.9886363636363636,0.9886363636363636,0.9826589595375722,1.0,0.989660755966711,0.005651274756898421
0.2185830593109131,0.011032447300543763,0.014030981063842773,0.0030282369668760147,20,log2,2,2,200,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.717948717948718,0.7307692307692307,0.7272727272727273,0.72,0.7547169811320755,0.7301415314245503,0.013146042234433233,38,0.9826589595375722,0.9886363636363636,0.9942857142857143,0.9826589595375722,1.0,0.9896479993994445,0.006743724180288724
0.26599626541137694,0.003016851987203547,0.014829111099243165,0.0005125261608515336,20,log2,2,2,250,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 250}",0.717948717948718,0.7058823529411765,0.7272727272727273,0.6938775510204082,0.7547169811320755,0.7199396660630211,0.02070768551630723,88,0.9826589595375722,0.9942857142857143,0.9942857142857143,0.9942196531791907,1.0,0.9930900082576383,0.005669043777213987
0.15936179161071778,0.00785456665821366,0.010021018981933593,0.0006378555222280814,20,log2,2,5,150,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 150}",0.6842105263157895,0.7307692307692307,0.7272727272727273,0.7346938775510204,0.7547169811320755,0.7263326686081687,0.0231102603959456,54,0.9883720930232558,0.9662921348314607,0.9828571428571429,0.9826589595375722,0.9942196531791907,0.9828799966857245,0.009316195276882284
0.20256466865539552,0.0053415457373343364,0.009424924850463867,0.0022521857394059834,20,log2,2,5,200,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.7,0.7169811320754716,0.7272727272727273,0.7083333333333334,0.7547169811320755,0.7214608347627216,0.018935236066895702,82,0.9883720930232558,0.9717514124293786,0.9942857142857143,0.9824561403508771,0.9885057471264368,0.9850742214431325,0.007640085267661431
0.23581480979919434,0.008773758614724821,0.008727312088012695,0.0003842498384124654,20,log2,2,5,250,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 250}",0.6842105263157895,0.7547169811320755,0.7111111111111111,0.7346938775510204,0.7547169811320755,0.7278898954484145,0.02711123057580166,48,0.9883720930232558,0.9717514124293786,0.9886363636363636,0.9883720930232558,1.0,0.9874263924224508,0.009022785987583224
